,Date,Close,warna,ML,symbol
1346,2009-04-03,7700.0,green,MA,UNVR
1347,2009-04-06,7650.0,green,MA,UNVR
1348,2009-04-07,7600.0,green,MA,UNVR
1349,2009-04-08,7550.0,green,MA,UNVR
1350,2009-04-13,7650.0,green,MA,UNVR
1351,2009-04-14,7700.0,green,MA,UNVR
1352,2009-04-15,7750.0,green,MA,UNVR
1353,2009-04-16,7950.0,green,MA,UNVR
1354,2009-04-17,8000.0,green,MA,UNVR
1355,2009-04-20,7900.0,green,MA,UNVR
1356,2009-04-22,7800.0,green,MA,UNVR
1357,2009-04-23,7750.0,green,MA,UNVR
1358,2009-04-24,7850.0,green,MA,UNVR
1359,2009-04-27,7650.0,green,MA,UNVR
1360,2009-04-28,7700.0,green,MA,UNVR
1361,2009-04-29,7750.0,green,MA,UNVR
1362,2009-04-30,7750.0,green,MA,UNVR
1363,2009-05-01,7650.0,green,MA,UNVR
1364,2009-05-04,7650.0,green,MA,UNVR
1365,2009-05-05,7650.0,green,MA,UNVR
1366,2009-05-06,7850.0,green,MA,UNVR
1367,2009-05-07,7750.0,green,MA,UNVR
1368,2009-05-08,7700.0,green,MA,UNVR
1369,2009-05-11,7800.0,green,MA,UNVR
1370,2009-05-12,7850.0,green,MA,UNVR
1371,2009-05-13,7850.0,green,MA,UNVR
1372,2009-05-14,8000.0,green,MA,UNVR
1373,2009-05-15,7900.0,green,MA,UNVR
1374,2009-05-18,7850.0,green,MA,UNVR
1375,2009-05-19,7950.0,green,MA,UNVR
1376,2009-05-20,8050.0,green,MA,UNVR
1377,2009-05-22,7900.0,green,MA,UNVR
1378,2009-05-25,8000.0,green,MA,UNVR
1379,2009-05-26,7900.0,green,MA,UNVR
1380,2009-05-27,8000.0,green,MA,UNVR
1381,2009-05-28,8000.0,green,MA,UNVR
1382,2009-05-29,7850.0,green,MA,UNVR
1383,2009-06-01,7900.0,green,MA,UNVR
1384,2009-06-02,7900.0,green,MA,UNVR
1385,2009-06-03,8000.0,green,MA,UNVR
1386,2009-06-04,8000.0,green,MA,UNVR
1387,2009-06-05,8050.0,green,MA,UNVR
1388,2009-06-08,8000.0,green,MA,UNVR
1389,2009-06-09,8000.0,green,MA,UNVR
1390,2009-06-10,8000.0,green,MA,UNVR
1391,2009-06-11,8400.0,green,MA,UNVR
1392,2009-06-12,8600.0,green,MA,UNVR
1393,2009-06-15,8500.0,green,MA,UNVR
1394,2009-06-16,8600.0,green,MA,UNVR
1395,2009-06-17,8300.0,green,MA,UNVR
1396,2009-06-18,8300.0,green,MA,UNVR
1397,2009-06-19,8700.0,green,MA,UNVR
1398,2009-06-22,8650.0,green,MA,UNVR
1399,2009-06-23,8700.0,green,MA,UNVR
1400,2009-06-24,8750.0,green,MA,UNVR
1401,2009-06-25,8850.0,green,MA,UNVR
1402,2009-06-26,9150.0,green,MA,UNVR
1403,2009-06-29,9000.0,green,MA,UNVR
1404,2009-06-30,9250.0,green,MA,UNVR
1405,2009-07-01,9700.0,green,MA,UNVR
1406,2009-07-02,10000.0,green,MA,UNVR
1407,2009-07-03,9900.0,green,MA,UNVR
1408,2009-07-06,10000.0,green,MA,UNVR
1409,2009-07-07,10050.0,green,MA,UNVR
1410,2009-07-09,10350.0,green,MA,UNVR
1411,2009-07-10,10250.0,green,MA,UNVR
1412,2009-07-13,9800.0,green,MA,UNVR
1413,2009-07-14,10000.0,green,MA,UNVR
1414,2009-07-15,10500.0,green,MA,UNVR
1415,2009-07-16,10600.0,green,MA,UNVR
1416,2009-07-17,10850.0,green,MA,UNVR
1417,2009-07-21,10750.0,green,MA,UNVR
1418,2009-07-22,10800.0,green,MA,UNVR
1419,2009-07-23,10900.0,green,MA,UNVR
1420,2009-07-24,10850.0,green,MA,UNVR
1421,2009-07-27,12000.0,green,MA,UNVR
1422,2009-07-28,11750.0,green,MA,UNVR
1423,2009-07-29,11800.0,green,MA,UNVR
1424,2009-07-30,11900.0,green,MA,UNVR
1425,2009-07-31,11600.0,green,MA,UNVR
1426,2009-08-03,11400.0,green,MA,UNVR
1427,2009-08-04,11600.0,green,MA,UNVR
1428,2009-08-05,11250.0,green,MA,UNVR
1429,2009-08-06,11150.0,green,MA,UNVR
1430,2009-08-07,10950.0,green,MA,UNVR
1431,2009-08-10,11000.0,green,MA,UNVR
1432,2009-08-11,10850.0,green,MA,UNVR
1433,2009-08-12,10900.0,green,MA,UNVR
1434,2009-08-13,10900.0,green,MA,UNVR
1435,2009-08-14,10800.0,green,MA,UNVR
1436,2009-08-18,11000.0,green,MA,UNVR
1437,2009-08-19,11000.0,green,MA,UNVR
1438,2009-08-20,10950.0,green,MA,UNVR
1439,2009-08-21,10800.0,green,MA,UNVR
1440,2009-08-24,10450.0,green,MA,UNVR
1441,2009-08-25,10400.0,green,MA,UNVR
1442,2009-08-26,10250.0,green,MA,UNVR
1443,2009-08-27,10200.0,green,MA,UNVR
1444,2009-08-28,10200.0,green,MA,UNVR
1445,2009-08-31,10100.0,green,MA,UNVR
1446,2009-09-01,10150.0,green,MA,UNVR
1447,2009-09-02,10300.0,green,MA,UNVR
1448,2009-09-03,10350.0,green,MA,UNVR
1449,2009-09-04,10400.0,green,MA,UNVR
1450,2009-09-07,10850.0,green,MA,UNVR
1451,2009-09-08,10900.0,green,MA,UNVR
1452,2009-09-09,10750.0,green,MA,UNVR
1453,2009-09-10,10350.0,green,MA,UNVR
1454,2009-09-11,10450.0,green,MA,UNVR
1455,2009-09-14,10650.0,green,MA,UNVR
1456,2009-09-15,10600.0,green,MA,UNVR
1457,2009-09-16,10850.0,green,MA,UNVR
1458,2009-09-17,10750.0,green,MA,UNVR
1459,2009-09-24,10900.0,green,MA,UNVR
1460,2009-09-25,10700.0,green,MA,UNVR
1461,2009-09-28,10500.0,green,MA,UNVR
1462,2009-09-29,10800.0,green,MA,UNVR
1463,2009-09-30,10700.0,green,MA,UNVR
1464,2009-10-01,10900.0,green,MA,UNVR
1465,2009-10-02,10900.0,green,MA,UNVR
1466,2009-10-05,10750.0,green,MA,UNVR
1467,2009-10-06,11000.0,green,MA,UNVR
1468,2009-10-07,10950.0,green,MA,UNVR
1469,2009-10-08,10900.0,green,MA,UNVR
1470,2009-10-09,11000.0,green,MA,UNVR
1471,2009-10-12,10850.0,green,MA,UNVR
1472,2009-10-13,11050.0,green,MA,UNVR
1473,2009-10-14,11050.0,green,MA,UNVR
1474,2009-10-15,10900.0,green,MA,UNVR
1475,2009-10-16,10950.0,green,MA,UNVR
1476,2009-10-19,10950.0,green,MA,UNVR
1477,2009-10-20,10900.0,green,MA,UNVR
1478,2009-10-21,10750.0,green,MA,UNVR
1479,2009-10-22,10500.0,green,MA,UNVR
1480,2009-10-23,10500.0,green,MA,UNVR
1481,2009-10-26,10700.0,green,MA,UNVR
1482,2009-10-27,10500.0,green,MA,UNVR
1483,2009-10-28,10350.0,green,MA,UNVR
1484,2009-10-29,10150.0,green,MA,UNVR
1485,2009-10-30,10100.0,green,MA,UNVR
1486,2009-11-02,10700.0,green,MA,UNVR
1487,2009-11-03,10300.0,green,MA,UNVR
1488,2009-11-04,10200.0,green,MA,UNVR
1489,2009-11-05,10200.0,green,MA,UNVR
1490,2009-11-06,10050.0,green,MA,UNVR
1491,2009-11-09,10150.0,green,MA,UNVR
1492,2009-11-10,10300.0,green,MA,UNVR
1493,2009-11-11,10350.0,green,MA,UNVR
1494,2009-11-12,10400.0,green,MA,UNVR
1495,2009-11-13,10450.0,green,MA,UNVR
1496,2009-11-16,10700.0,green,MA,UNVR
1497,2009-11-17,10750.0,green,MA,UNVR
1498,2009-11-18,11000.0,green,MA,UNVR
1499,2009-11-19,11050.0,green,MA,UNVR
1500,2009-11-20,11250.0,green,MA,UNVR
1501,2009-11-23,11300.0,green,MA,UNVR
1502,2009-11-24,11450.0,green,MA,UNVR
1503,2009-11-25,11250.0,green,MA,UNVR
1504,2009-11-26,10950.0,green,MA,UNVR
1505,2009-11-30,11050.0,green,MA,UNVR
1506,2009-12-01,11700.0,green,MA,UNVR
1507,2009-12-02,11300.0,green,MA,UNVR
1508,2009-12-03,11300.0,green,MA,UNVR
1509,2009-12-04,11800.0,green,MA,UNVR
1510,2009-12-07,11850.0,green,MA,UNVR
1511,2009-12-08,11300.0,green,MA,UNVR
1512,2009-12-09,11200.0,green,MA,UNVR
1513,2009-12-10,11000.0,green,MA,UNVR
1514,2009-12-11,11000.0,green,MA,UNVR
1515,2009-12-14,11200.0,green,MA,UNVR
1516,2009-12-15,11200.0,green,MA,UNVR
1517,2009-12-16,11350.0,green,MA,UNVR
1518,2009-12-17,11000.0,green,MA,UNVR
1519,2009-12-21,10600.0,green,MA,UNVR
1520,2009-12-22,11000.0,green,MA,UNVR
1521,2009-12-23,11150.0,green,MA,UNVR
1522,2009-12-28,11100.0,green,MA,UNVR
1523,2009-12-29,11000.0,green,MA,UNVR
1524,2009-12-30,11050.0,green,MA,UNVR
1525,2010-01-04,11050.0,green,MA,UNVR
1526,2010-01-05,11400.0,green,MA,UNVR
1527,2010-01-06,11300.0,green,MA,UNVR
1528,2010-01-07,11100.0,green,MA,UNVR
1529,2010-01-08,11150.0,green,MA,UNVR
1530,2010-01-11,11250.0,green,MA,UNVR
1531,2010-01-12,11100.0,green,MA,UNVR
1532,2010-01-13,11050.0,green,MA,UNVR
1533,2010-01-14,11000.0,green,MA,UNVR
1534,2010-01-15,11000.0,green,MA,UNVR
1535,2010-01-18,11000.0,green,MA,UNVR
1536,2010-01-19,11300.0,green,MA,UNVR
1537,2010-01-20,11650.0,green,MA,UNVR
1538,2010-01-21,11550.0,green,MA,UNVR
1539,2010-01-22,11550.0,green,MA,UNVR
1540,2010-01-25,11450.0,green,MA,UNVR
1541,2010-01-26,11450.0,green,MA,UNVR
1542,2010-01-27,11450.0,green,MA,UNVR
1543,2010-01-28,11400.0,green,MA,UNVR
1544,2010-01-29,11300.0,green,MA,UNVR
1545,2010-02-01,11450.0,green,MA,UNVR
1546,2010-02-02,11450.0,green,MA,UNVR
1547,2010-02-03,11600.0,green,MA,UNVR
1548,2010-02-04,11400.0,green,MA,UNVR
1549,2010-02-05,11200.0,green,MA,UNVR
1550,2010-02-08,10800.0,green,MA,UNVR
1551,2010-02-09,10900.0,green,MA,UNVR
1552,2010-02-10,10850.0,green,MA,UNVR
1553,2010-02-11,11250.0,green,MA,UNVR
1554,2010-02-12,11400.0,green,MA,UNVR
1555,2010-02-15,11250.0,green,MA,UNVR
1556,2010-02-16,11450.0,green,MA,UNVR
1557,2010-02-17,11400.0,green,MA,UNVR
1558,2010-02-18,11250.0,green,MA,UNVR
1559,2010-02-19,11300.0,green,MA,UNVR
1560,2010-02-22,11200.0,green,MA,UNVR
1561,2010-02-23,11400.0,green,MA,UNVR
1562,2010-02-24,11500.0,green,MA,UNVR
1563,2010-02-25,11500.0,green,MA,UNVR
1564,2010-03-01,11500.0,green,MA,UNVR
1565,2010-03-02,11600.0,green,MA,UNVR
1566,2010-03-03,11300.0,green,MA,UNVR
1567,2010-03-04,11400.0,green,MA,UNVR
1568,2010-03-05,11400.0,green,MA,UNVR
1569,2010-03-08,11700.0,green,MA,UNVR
1570,2010-03-09,11900.0,green,MA,UNVR
1571,2010-03-10,12600.0,green,MA,UNVR
1572,2010-03-11,12000.0,green,MA,UNVR
1573,2010-03-12,12100.0,green,MA,UNVR
1574,2010-03-15,12000.0,green,MA,UNVR
1575,2010-03-17,12100.0,green,MA,UNVR
1576,2010-03-18,11950.0,green,MA,UNVR
1577,2010-03-19,12200.0,green,MA,UNVR
1578,2010-03-22,12000.0,green,MA,UNVR
1579,2010-03-23,12050.0,green,MA,UNVR
1580,2010-03-24,12250.0,green,MA,UNVR
1581,2010-03-25,12450.0,green,MA,UNVR
1582,2010-03-26,12300.0,green,MA,UNVR
1583,2010-03-29,12150.0,green,MA,UNVR
1584,2010-03-30,12300.0,green,MA,UNVR
1585,2010-03-31,12150.0,green,MA,UNVR
1586,2010-04-01,12150.0,green,MA,UNVR
1587,2010-04-05,12250.0,green,MA,UNVR
1588,2010-04-06,12300.0,green,MA,UNVR
1589,2010-04-07,12550.0,green,MA,UNVR
1590,2010-04-08,12400.0,green,MA,UNVR
1591,2010-04-09,12250.0,green,MA,UNVR
1592,2010-04-12,12200.0,green,MA,UNVR
1593,2010-04-13,12500.0,green,MA,UNVR
1594,2010-04-14,12300.0,green,MA,UNVR
1595,2010-04-15,12600.0,green,MA,UNVR
1596,2010-04-16,12600.0,green,MA,UNVR
1597,2010-04-19,12600.0,green,MA,UNVR
1598,2010-04-20,12700.0,green,MA,UNVR
1599,2010-04-21,12800.0,green,MA,UNVR
1600,2010-04-22,12700.0,green,MA,UNVR
1601,2010-04-23,13050.0,green,MA,UNVR
1602,2010-04-26,13500.0,green,MA,UNVR
1603,2010-04-27,13600.0,green,MA,UNVR
1604,2010-04-28,13800.0,green,MA,UNVR
1605,2010-04-29,13850.0,green,MA,UNVR
1606,2010-04-30,13850.0,green,MA,UNVR
1607,2010-05-03,14450.0,green,MA,UNVR
1608,2010-05-04,15800.0,green,MA,UNVR
1609,2010-05-05,16200.0,green,MA,UNVR
1610,2010-05-06,14900.0,green,MA,UNVR
1611,2010-05-07,14900.0,green,MA,UNVR
1612,2010-05-10,23097.0,green,MA,UNVR
1613,2010-05-11,14600.0,green,MA,UNVR
1614,2010-05-12,15100.0,green,MA,UNVR
1615,2010-05-14,15500.0,green,MA,UNVR
1616,2010-05-17,15300.0,green,MA,UNVR
1617,2010-05-18,15200.0,green,MA,UNVR
1618,2010-05-19,14850.0,green,MA,UNVR
1619,2010-05-20,14250.0,green,MA,UNVR
1620,2010-05-21,14150.0,green,MA,UNVR
1621,2010-05-24,14700.0,green,MA,UNVR
1622,2010-05-25,14500.0,green,MA,UNVR
1623,2010-05-26,15800.0,green,MA,UNVR
1624,2010-05-27,15150.0,green,MA,UNVR
1625,2010-05-31,15600.0,green,MA,UNVR
1626,2010-06-01,15000.0,green,MA,UNVR
1627,2010-06-02,15450.0,green,MA,UNVR
1628,2010-06-03,16050.0,green,MA,UNVR
1629,2010-06-04,16250.0,green,MA,UNVR
1630,2010-06-07,16200.0,green,MA,UNVR
1631,2010-06-08,16400.0,green,MA,UNVR
1632,2010-06-09,16100.0,green,MA,UNVR
1633,2010-06-10,16200.0,green,MA,UNVR
1634,2010-06-11,16100.0,green,MA,UNVR
1635,2010-06-14,15800.0,green,MA,UNVR
1636,2010-06-15,15600.0,green,MA,UNVR
1637,2010-06-16,15850.0,green,MA,UNVR
1638,2010-06-17,16450.0,green,MA,UNVR
1639,2010-06-18,16800.0,green,MA,UNVR
1640,2010-06-21,16950.0,green,MA,UNVR
1641,2010-06-22,17400.0,green,MA,UNVR
1642,2010-06-23,17800.0,green,MA,UNVR
1643,2010-06-24,17800.0,green,MA,UNVR
1644,2010-06-25,18450.0,green,MA,UNVR
1645,2010-06-28,18050.0,green,MA,UNVR
1646,2010-06-29,17500.0,green,MA,UNVR
1647,2010-06-30,17000.0,green,MA,UNVR
1648,2010-07-01,17000.0,green,MA,UNVR
1649,2010-07-02,17000.0,green,MA,UNVR
1650,2010-07-05,17000.0,green,MA,UNVR
1651,2010-07-06,17050.0,green,MA,UNVR
1652,2010-07-07,17050.0,green,MA,UNVR
1653,2010-07-08,16950.0,green,MA,UNVR
1654,2010-07-09,17100.0,green,MA,UNVR
1655,2010-07-12,16900.0,green,MA,UNVR
1656,2010-07-13,16650.0,green,MA,UNVR
1657,2010-07-14,16650.0,green,MA,UNVR
1658,2010-07-15,16550.0,green,MA,UNVR
1659,2010-07-16,16450.0,green,MA,UNVR
1660,2010-07-19,16500.0,green,MA,UNVR
1661,2010-07-20,16600.0,green,MA,UNVR
1662,2010-07-21,16500.0,green,MA,UNVR
1663,2010-07-22,16400.0,green,MA,UNVR
1664,2010-07-23,16350.0,green,MA,UNVR
1665,2010-07-26,16500.0,green,MA,UNVR
1666,2010-07-27,16650.0,green,MA,UNVR
1667,2010-07-28,16550.0,green,MA,UNVR
1668,2010-07-29,17150.0,green,MA,UNVR
1669,2010-07-30,16950.0,green,MA,UNVR
1670,2010-08-02,16750.0,green,MA,UNVR
1671,2010-08-03,16100.0,green,MA,UNVR
1672,2010-08-04,16250.0,green,MA,UNVR
1673,2010-08-05,16700.0,green,MA,UNVR
1674,2010-08-06,16600.0,green,MA,UNVR
1675,2010-08-09,16650.0,green,MA,UNVR
1676,2010-08-10,16600.0,green,MA,UNVR
1677,2010-08-11,16500.0,green,MA,UNVR
1678,2010-08-12,16450.0,green,MA,UNVR
1679,2010-08-13,16450.0,green,MA,UNVR
1680,2010-08-16,16600.0,green,MA,UNVR
1681,2010-08-18,17000.0,green,MA,UNVR
1682,2010-08-19,16900.0,green,MA,UNVR
1683,2010-08-20,17000.0,green,MA,UNVR
1684,2010-08-23,16950.0,green,MA,UNVR
1685,2010-08-24,16500.0,green,MA,UNVR
1686,2010-08-25,16900.0,green,MA,UNVR
1687,2010-08-26,16500.0,green,MA,UNVR
1688,2010-08-27,16550.0,green,MA,UNVR
1689,2010-08-30,16400.0,green,MA,UNVR
1690,2010-08-31,16100.0,green,MA,UNVR
1691,2010-09-01,16250.0,green,MA,UNVR
1692,2010-09-02,16000.0,green,MA,UNVR
1693,2010-09-03,16250.0,green,MA,UNVR
1694,2010-09-06,16450.0,green,MA,UNVR
1695,2010-09-07,16400.0,green,MA,UNVR
1696,2010-09-15,16800.0,green,MA,UNVR
1697,2010-09-16,16550.0,green,MA,UNVR
1698,2010-09-17,16500.0,green,MA,UNVR
1699,2010-09-20,16800.0,green,MA,UNVR
1700,2010-09-21,16750.0,green,MA,UNVR
1701,2010-09-22,16700.0,green,MA,UNVR
1702,2010-09-23,16800.0,green,MA,UNVR
1703,2010-09-24,17000.0,green,MA,UNVR
1704,2010-09-27,17100.0,green,MA,UNVR
1705,2010-09-28,16850.0,green,MA,UNVR
1706,2010-09-29,17050.0,green,MA,UNVR
1707,2010-09-30,16850.0,green,MA,UNVR
1708,2010-10-01,17100.0,green,MA,UNVR
1709,2010-10-04,17450.0,green,MA,UNVR
1710,2010-10-05,17350.0,green,MA,UNVR
1711,2010-10-06,17400.0,green,MA,UNVR
1712,2010-10-07,17400.0,green,MA,UNVR
1713,2010-10-08,17050.0,green,MA,UNVR
1714,2010-10-11,17350.0,green,MA,UNVR
1715,2010-10-12,17400.0,green,MA,UNVR
1716,2010-10-13,18700.0,green,MA,UNVR
1717,2010-10-14,18700.0,green,MA,UNVR
1718,2010-10-15,18050.0,green,MA,UNVR
1719,2010-10-18,17250.0,green,MA,UNVR
1720,2010-10-19,17500.0,green,MA,UNVR
1721,2010-10-20,17500.0,green,MA,UNVR
1722,2010-10-21,17450.0,green,MA,UNVR
1723,2010-10-22,17350.0,green,MA,UNVR
1724,2010-10-25,17400.0,green,MA,UNVR
1725,2010-10-26,17600.0,green,MA,UNVR
1726,2010-10-27,17650.0,green,MA,UNVR
1727,2010-10-28,17700.0,green,MA,UNVR
1728,2010-10-29,17450.0,green,MA,UNVR
1729,2010-11-01,16900.0,green,MA,UNVR
1730,2010-11-02,16350.0,green,MA,UNVR
1731,2010-11-03,16350.0,green,MA,UNVR
1732,2010-11-04,16500.0,green,MA,UNVR
1733,2010-11-05,16250.0,green,MA,UNVR
1734,2010-11-08,16400.0,green,MA,UNVR
1735,2010-11-09,16300.0,green,MA,UNVR
1736,2010-11-10,16350.0,green,MA,UNVR
1737,2010-11-11,16150.0,green,MA,UNVR
1738,2010-11-12,16300.0,green,MA,UNVR
1739,2010-11-15,16500.0,green,MA,UNVR
1740,2010-11-16,16700.0,green,MA,UNVR
1741,2010-11-18,17000.0,green,MA,UNVR
1742,2010-11-19,17450.0,green,MA,UNVR
1743,2010-11-22,17300.0,green,MA,UNVR
1744,2010-11-23,17000.0,green,MA,UNVR
1745,2010-11-24,17000.0,green,MA,UNVR
1746,2010-11-25,17150.0,green,MA,UNVR
1747,2010-11-26,16550.0,green,MA,UNVR
1748,2010-11-29,16100.0,green,MA,UNVR
1749,2010-11-30,15000.0,green,MA,UNVR
1750,2010-12-01,15700.0,green,MA,UNVR
1751,2010-12-02,16700.0,green,MA,UNVR
1752,2010-12-03,16200.0,green,MA,UNVR
1753,2010-12-06,16450.0,green,MA,UNVR
1754,2010-12-08,16550.0,green,MA,UNVR
1755,2010-12-09,16600.0,green,MA,UNVR
1756,2010-12-10,16450.0,green,MA,UNVR
1757,2010-12-13,16150.0,green,MA,UNVR
1758,2010-12-14,15800.0,green,MA,UNVR
1759,2010-12-15,15800.0,green,MA,UNVR
1760,2010-12-16,15150.0,green,MA,UNVR
1761,2010-12-17,15200.0,green,MA,UNVR
1762,2010-12-20,15650.0,green,MA,UNVR
1763,2010-12-21,15900.0,green,MA,UNVR
1764,2010-12-22,15900.0,green,MA,UNVR
1765,2010-12-23,16000.0,green,MA,UNVR
1766,2010-12-27,15750.0,green,MA,UNVR
1767,2010-12-28,15900.0,green,MA,UNVR
1768,2010-12-29,16200.0,green,MA,UNVR
1769,2010-12-30,16500.0,green,MA,UNVR
1770,2011-01-03,16050.0,green,MA,UNVR
1771,2011-01-04,16050.0,green,MA,UNVR
1772,2011-01-05,16350.0,green,MA,UNVR
1773,2011-01-06,16100.0,green,MA,UNVR
1774,2011-01-07,15950.0,green,MA,UNVR
1775,2011-01-10,15650.0,green,MA,UNVR
1776,2011-01-11,15500.0,green,MA,UNVR
1777,2011-01-12,15650.0,green,MA,UNVR
1778,2011-01-13,15900.0,green,MA,UNVR
1779,2011-01-14,16050.0,green,MA,UNVR
1780,2011-01-17,16450.0,green,MA,UNVR
1781,2011-01-18,16100.0,green,MA,UNVR
1782,2011-01-19,15700.0,green,MA,UNVR
1783,2011-01-20,15250.0,green,MA,UNVR
1784,2011-01-21,14250.0,green,MA,UNVR
1785,2011-01-24,14000.0,green,MA,UNVR
1786,2011-01-25,14150.0,green,MA,UNVR
1787,2011-01-26,14250.0,green,MA,UNVR
1788,2011-01-27,14800.0,green,MA,UNVR
1789,2011-01-28,14900.0,green,MA,UNVR
1790,2011-01-31,15050.0,green,MA,UNVR
1791,2011-02-01,15100.0,green,MA,UNVR
1792,2011-02-02,15250.0,green,MA,UNVR
1793,2011-02-04,15750.0,green,MA,UNVR
1794,2011-02-07,15550.0,green,MA,UNVR
1795,2011-02-08,14950.0,green,MA,UNVR
1796,2011-02-09,15000.0,green,MA,UNVR
1797,2011-02-10,14650.0,green,MA,UNVR
1798,2011-02-11,14600.0,green,MA,UNVR
1799,2011-02-14,14500.0,green,MA,UNVR
1800,2011-02-16,15150.0,green,MA,UNVR
1801,2011-02-17,14950.0,green,MA,UNVR
1802,2011-02-18,15500.0,green,MA,UNVR
1803,2011-02-21,15450.0,green,MA,UNVR
1804,2011-02-22,15250.0,green,MA,UNVR
1805,2011-02-23,15700.0,green,MA,UNVR
1806,2011-02-24,15600.0,green,MA,UNVR
1807,2011-02-25,15500.0,green,MA,UNVR
1808,2011-02-28,16200.0,green,MA,UNVR
1809,2011-03-01,16250.0,green,MA,UNVR
1810,2011-03-02,16200.0,green,MA,UNVR
1811,2011-03-03,16500.0,green,MA,UNVR
1812,2011-03-04,16700.0,green,MA,UNVR
1813,2011-03-07,16900.0,green,MA,UNVR
1814,2011-03-08,16800.0,green,MA,UNVR
1815,2011-03-09,16750.0,green,MA,UNVR
1816,2011-03-10,16700.0,green,MA,UNVR
1817,2011-03-11,16800.0,green,MA,UNVR
1818,2011-03-14,16500.0,green,MA,UNVR
1819,2011-03-15,16450.0,green,MA,UNVR
1820,2011-03-16,16550.0,green,MA,UNVR
1821,2011-03-17,16100.0,green,MA,UNVR
1822,2011-03-18,15600.0,green,MA,UNVR
1823,2011-03-21,16050.0,green,MA,UNVR
1824,2011-03-22,15950.0,green,MA,UNVR
1825,2011-03-23,8000.0,green,MA,UNVR
1826,2011-03-24,16300.0,green,MA,UNVR
1827,2011-03-25,16000.0,green,MA,UNVR
1828,2011-03-28,15750.0,green,MA,UNVR
1829,2011-03-29,15300.0,green,MA,UNVR
1830,2011-03-30,15300.0,green,MA,UNVR
1831,2011-03-31,15300.0,green,MA,UNVR
1832,2011-04-01,15450.0,green,MA,UNVR
1833,2011-04-04,15200.0,green,MA,UNVR
1834,2011-04-05,15300.0,green,MA,UNVR
1835,2011-04-06,15300.0,green,MA,UNVR
1836,2011-04-07,15300.0,green,MA,UNVR
1837,2011-04-08,15100.0,green,MA,UNVR
1838,2011-04-11,15150.0,green,MA,UNVR
1839,2011-04-12,15150.0,green,MA,UNVR
1840,2011-04-13,15100.0,green,MA,UNVR
1841,2011-04-14,14950.0,green,MA,UNVR
1842,2011-04-15,14950.0,green,MA,UNVR
1843,2011-04-18,15000.0,green,MA,UNVR
1844,2011-04-19,15150.0,green,MA,UNVR
1845,2011-04-20,15300.0,green,MA,UNVR
1846,2011-04-21,15350.0,green,MA,UNVR
1847,2011-04-25,15200.0,green,MA,UNVR
1848,2011-04-26,15250.0,green,MA,UNVR
1849,2011-04-27,15250.0,green,MA,UNVR
1850,2011-04-28,15300.0,green,MA,UNVR
1851,2011-04-29,15300.0,green,MA,UNVR
1852,2011-05-02,15300.0,green,MA,UNVR
1853,2011-05-03,15200.0,green,MA,UNVR
1854,2011-05-04,15000.0,green,MA,UNVR
1855,2011-05-05,15000.0,green,MA,UNVR
1856,2011-05-06,14950.0,green,MA,UNVR
1857,2011-05-09,14950.0,green,MA,UNVR
1858,2011-05-10,14900.0,green,MA,UNVR
1859,2011-05-11,15000.0,green,MA,UNVR
1860,2011-05-12,14900.0,green,MA,UNVR
1861,2011-05-13,14900.0,green,MA,UNVR
1862,2011-05-16,14800.0,green,MA,UNVR
1863,2011-05-18,14900.0,green,MA,UNVR
1864,2011-05-19,14950.0,green,MA,UNVR
1865,2011-05-20,15000.0,green,MA,UNVR
1866,2011-05-23,14850.0,green,MA,UNVR
1867,2011-05-24,14800.0,green,MA,UNVR
1868,2011-05-25,14800.0,green,MA,UNVR
1869,2011-05-26,14850.0,green,MA,UNVR
1870,2011-05-27,14850.0,green,MA,UNVR
1871,2011-05-30,14850.0,green,MA,UNVR
1872,2011-05-31,14700.0,green,MA,UNVR
1873,2011-06-01,14800.0,green,MA,UNVR
1874,2011-06-03,14950.0,green,MA,UNVR
1875,2011-06-06,14900.0,green,MA,UNVR
1876,2011-06-07,14950.0,green,MA,UNVR
1877,2011-06-08,14800.0,green,MA,UNVR
1878,2011-06-09,14700.0,green,MA,UNVR
1879,2011-06-10,14700.0,green,MA,UNVR
1880,2011-06-13,14600.0,green,MA,UNVR
1881,2011-06-14,14800.0,green,MA,UNVR
1882,2011-06-15,14850.0,green,MA,UNVR
1883,2011-06-16,14800.0,green,MA,UNVR
1884,2011-06-17,14800.0,green,MA,UNVR
1885,2011-06-20,14750.0,green,MA,UNVR
1886,2011-06-21,14850.0,green,MA,UNVR
1887,2011-06-22,15000.0,green,MA,UNVR
1888,2011-06-23,15000.0,green,MA,UNVR
1889,2011-06-24,15200.0,green,MA,UNVR
1890,2011-06-27,15150.0,green,MA,UNVR
1891,2011-06-28,14900.0,green,MA,UNVR
1892,2011-06-30,14900.0,green,MA,UNVR
1893,2011-07-01,14950.0,green,MA,UNVR
1894,2011-07-05,14800.0,green,MA,UNVR
1895,2011-07-06,14850.0,green,MA,UNVR
1896,2011-07-07,14750.0,green,MA,UNVR
1897,2011-07-08,15000.0,green,MA,UNVR
1898,2011-07-11,15100.0,green,MA,UNVR
1899,2011-07-12,14800.0,green,MA,UNVR
1900,2011-07-13,14750.0,green,MA,UNVR
1901,2011-07-14,14850.0,green,MA,UNVR
1902,2011-07-15,15000.0,green,MA,UNVR
1903,2011-07-18,14950.0,green,MA,UNVR
1904,2011-07-19,14900.0,green,MA,UNVR
