,Date,Close,warna,ML,symbol
2752,2017-02-27,740.0,green,LR,ANTM
2753,2017-02-28,745.0,green,LR,ANTM
2754,2017-03-01,750.0,green,LR,ANTM
2755,2017-03-02,770.0,green,LR,ANTM
2756,2017-03-03,755.0,green,LR,ANTM
2757,2017-03-06,760.0,green,LR,ANTM
2758,2017-03-07,750.0,green,LR,ANTM
2759,2017-03-08,730.0,green,LR,ANTM
2760,2017-03-09,735.0,green,LR,ANTM
2761,2017-03-10,730.0,green,LR,ANTM
2762,2017-03-13,725.0,green,LR,ANTM
2763,2017-03-14,705.0,green,LR,ANTM
2764,2017-03-15,695.0,green,LR,ANTM
2765,2017-03-16,715.0,green,LR,ANTM
2766,2017-03-17,760.0,green,LR,ANTM
2767,2017-03-20,760.0,green,LR,ANTM
2768,2017-03-21,750.0,green,LR,ANTM
2769,2017-03-22,740.0,green,LR,ANTM
2770,2017-03-23,745.0,green,LR,ANTM
2771,2017-03-24,730.0,green,LR,ANTM
2772,2017-03-27,720.0,green,LR,ANTM
2773,2017-03-29,745.0,green,LR,ANTM
2774,2017-03-30,725.0,green,LR,ANTM
2775,2017-03-31,730.0,green,LR,ANTM
2776,2017-04-03,715.0,green,LR,ANTM
2777,2017-04-04,720.0,green,LR,ANTM
2778,2017-04-05,710.0,green,LR,ANTM
2779,2017-04-06,715.0,green,LR,ANTM
2780,2017-04-07,715.0,green,LR,ANTM
2781,2017-04-10,705.0,green,LR,ANTM
2782,2017-04-11,700.0,green,LR,ANTM
2783,2017-04-12,725.0,green,LR,ANTM
2784,2017-04-13,735.0,green,LR,ANTM
2785,2017-04-17,720.0,green,LR,ANTM
2786,2017-04-18,710.0,green,LR,ANTM
2787,2017-04-19,710.0,green,LR,ANTM
2788,2017-04-20,700.0,green,LR,ANTM
2789,2017-04-21,700.0,green,LR,ANTM
2790,2017-04-25,700.0,green,LR,ANTM
2791,2017-04-26,700.0,green,LR,ANTM
2792,2017-04-27,695.0,green,LR,ANTM
2793,2017-04-28,695.0,green,LR,ANTM
2794,2017-05-02,685.0,green,LR,ANTM
2795,2017-05-03,665.0,green,LR,ANTM
2796,2017-05-04,645.0,green,LR,ANTM
2797,2017-05-05,630.0,green,LR,ANTM
2798,2017-05-08,640.0,green,LR,ANTM
2799,2017-05-09,630.0,green,LR,ANTM
2800,2017-05-10,625.0,green,LR,ANTM
2801,2017-05-12,620.0,green,LR,ANTM
2802,2017-05-15,610.0,green,LR,ANTM
2803,2017-05-16,700.0,green,LR,ANTM
2804,2017-05-17,705.0,green,LR,ANTM
2805,2017-05-18,695.0,green,LR,ANTM
2806,2017-05-19,700.0,green,LR,ANTM
2807,2017-05-22,695.0,green,LR,ANTM
2808,2017-05-23,705.0,green,LR,ANTM
2809,2017-05-24,705.0,green,LR,ANTM
2810,2017-05-26,700.0,green,LR,ANTM
2811,2017-05-29,750.0,green,LR,ANTM
2812,2017-05-30,735.0,green,LR,ANTM
2813,2017-05-31,775.0,green,LR,ANTM
2814,2017-06-01,775.0,green,LR,ANTM
2815,2017-06-02,760.0,green,LR,ANTM
2816,2017-06-05,725.0,green,LR,ANTM
2817,2017-06-06,720.0,green,LR,ANTM
2818,2017-06-07,720.0,green,LR,ANTM
2819,2017-06-08,715.0,green,LR,ANTM
2820,2017-06-09,715.0,green,LR,ANTM
2821,2017-06-12,705.0,green,LR,ANTM
2822,2017-06-13,725.0,green,LR,ANTM
2823,2017-06-14,740.0,green,LR,ANTM
2824,2017-06-15,725.0,green,LR,ANTM
2825,2017-06-16,720.0,green,LR,ANTM
2826,2017-06-19,705.0,green,LR,ANTM
2827,2017-06-20,710.0,green,LR,ANTM
2828,2017-06-21,695.0,green,LR,ANTM
2829,2017-06-22,695.0,green,LR,ANTM
2830,2017-06-23,695.0,green,LR,ANTM
2831,2017-06-26,695.0,green,LR,ANTM
2832,2017-06-27,695.0,green,LR,ANTM
2833,2017-06-28,695.0,green,LR,ANTM
2834,2017-06-29,695.0,green,LR,ANTM
2835,2017-06-30,695.0,green,LR,ANTM
2836,2017-07-03,700.0,green,LR,ANTM
2837,2017-07-04,705.0,green,LR,ANTM
2838,2017-07-05,700.0,green,LR,ANTM
2839,2017-07-06,695.0,green,LR,ANTM
2840,2017-07-07,710.0,green,LR,ANTM
2841,2017-07-10,710.0,green,LR,ANTM
2842,2017-07-11,695.0,green,LR,ANTM
2843,2017-07-12,700.0,green,LR,ANTM
2844,2017-07-13,700.0,green,LR,ANTM
2845,2017-07-14,695.0,green,LR,ANTM
2846,2017-07-17,720.0,green,LR,ANTM
2847,2017-07-18,715.0,green,LR,ANTM
2848,2017-07-19,725.0,green,LR,ANTM
2849,2017-07-20,715.0,green,LR,ANTM
2850,2017-07-21,705.0,green,LR,ANTM
2851,2017-07-24,700.0,green,LR,ANTM
2852,2017-07-25,700.0,green,LR,ANTM
2853,2017-07-26,720.0,green,LR,ANTM
2854,2017-07-27,715.0,green,LR,ANTM
2855,2017-07-28,690.0,green,LR,ANTM
2856,2017-07-31,690.0,green,LR,ANTM
2857,2017-08-01,690.0,green,LR,ANTM
2858,2017-08-02,685.0,green,LR,ANTM
2859,2017-08-03,680.0,green,LR,ANTM
2860,2017-08-04,660.0,green,LR,ANTM
2861,2017-08-07,650.0,green,LR,ANTM
2862,2017-08-08,670.0,green,LR,ANTM
2863,2017-08-09,695.0,green,LR,ANTM
2864,2017-08-10,700.0,green,LR,ANTM
2865,2017-08-11,690.0,green,LR,ANTM
2866,2017-08-14,685.0,green,LR,ANTM
2867,2017-08-15,680.0,green,LR,ANTM
2868,2017-08-16,680.0,green,LR,ANTM
2869,2017-08-17,680.0,green,LR,ANTM
2870,2017-08-18,685.0,green,LR,ANTM
2871,2017-08-21,715.0,green,LR,ANTM
2872,2017-08-22,725.0,green,LR,ANTM
2873,2017-08-23,720.0,green,LR,ANTM
2874,2017-08-24,740.0,green,LR,ANTM
2875,2017-08-25,720.0,green,LR,ANTM
2876,2017-08-28,715.0,green,LR,ANTM
2877,2017-08-29,730.0,green,LR,ANTM
2878,2017-08-30,755.0,green,LR,ANTM
2879,2017-08-31,740.0,green,LR,ANTM
2880,2017-09-01,740.0,green,LR,ANTM
2881,2017-09-04,710.0,green,LR,ANTM
2882,2017-09-05,710.0,green,LR,ANTM
2883,2017-09-06,705.0,green,LR,ANTM
2884,2017-09-07,695.0,green,LR,ANTM
2885,2017-09-08,700.0,green,LR,ANTM
2886,2017-09-11,690.0,green,LR,ANTM
2887,2017-09-12,680.0,green,LR,ANTM
2888,2017-09-13,670.0,green,LR,ANTM
2889,2017-09-14,680.0,green,LR,ANTM
2890,2017-09-15,680.0,green,LR,ANTM
2891,2017-09-18,680.0,green,LR,ANTM
2892,2017-09-19,675.0,green,LR,ANTM
2893,2017-09-20,680.0,green,LR,ANTM
2894,2017-09-21,680.0,green,LR,ANTM
2895,2017-09-22,675.0,green,LR,ANTM
2896,2017-09-25,650.0,green,LR,ANTM
2897,2017-09-26,645.0,green,LR,ANTM
2898,2017-09-27,625.0,green,LR,ANTM
2899,2017-09-28,630.0,green,LR,ANTM
2900,2017-09-29,640.0,green,LR,ANTM
2901,2017-10-02,640.0,green,LR,ANTM
2902,2017-10-03,645.0,green,LR,ANTM
2903,2017-10-04,650.0,green,LR,ANTM
2904,2017-10-05,645.0,green,LR,ANTM
2905,2017-10-06,650.0,green,LR,ANTM
2906,2017-10-09,650.0,green,LR,ANTM
2907,2017-10-10,660.0,green,LR,ANTM
2908,2017-10-11,640.0,green,LR,ANTM
2909,2017-10-12,650.0,green,LR,ANTM
2910,2017-10-13,645.0,green,LR,ANTM
2911,2017-10-16,655.0,green,LR,ANTM
2912,2017-10-17,650.0,green,LR,ANTM
2913,2017-10-18,655.0,green,LR,ANTM
2914,2017-10-19,660.0,green,LR,ANTM
2915,2017-10-20,660.0,green,LR,ANTM
2916,2017-10-23,645.0,green,LR,ANTM
2917,2017-10-24,645.0,green,LR,ANTM
2918,2017-10-25,645.0,green,LR,ANTM
2919,2017-10-26,655.0,green,LR,ANTM
2920,2017-10-27,645.0,green,LR,ANTM
2921,2017-10-30,645.0,green,LR,ANTM
2922,2017-10-31,645.0,green,LR,ANTM
2923,2017-11-01,710.0,green,LR,ANTM
2924,2017-11-02,670.0,green,LR,ANTM
2925,2017-11-03,670.0,green,LR,ANTM
2926,2017-11-06,670.0,green,LR,ANTM
2927,2017-11-07,695.0,green,LR,ANTM
2928,2017-11-08,705.0,green,LR,ANTM
2929,2017-11-09,710.0,green,LR,ANTM
2930,2017-11-10,705.0,green,LR,ANTM
2931,2017-11-13,685.0,green,LR,ANTM
2932,2017-11-14,680.0,green,LR,ANTM
2933,2017-11-15,660.0,green,LR,ANTM
2934,2017-11-16,660.0,green,LR,ANTM
2935,2017-11-17,660.0,green,LR,ANTM
2936,2017-11-20,665.0,green,LR,ANTM
2937,2017-11-21,665.0,green,LR,ANTM
2938,2017-11-22,660.0,green,LR,ANTM
2939,2017-11-23,660.0,green,LR,ANTM
2940,2017-11-24,660.0,green,LR,ANTM
2941,2017-11-27,655.0,green,LR,ANTM
2942,2017-11-28,650.0,green,LR,ANTM
2943,2017-11-29,665.0,green,LR,ANTM
2944,2017-11-30,665.0,green,LR,ANTM
2945,2017-12-01,665.0,green,LR,ANTM
2946,2017-12-04,650.0,green,LR,ANTM
2947,2017-12-05,630.0,green,LR,ANTM
2948,2017-12-06,610.0,green,LR,ANTM
2949,2017-12-07,605.0,green,LR,ANTM
2950,2017-12-08,625.0,green,LR,ANTM
2951,2017-12-11,605.0,green,LR,ANTM
2952,2017-12-12,605.0,green,LR,ANTM
2953,2017-12-13,620.0,green,LR,ANTM
2954,2017-12-14,635.0,green,LR,ANTM
2955,2017-12-15,630.0,green,LR,ANTM
2956,2017-12-18,635.0,green,LR,ANTM
2957,2017-12-19,645.0,green,LR,ANTM
2958,2017-12-20,630.0,green,LR,ANTM
2959,2017-12-21,625.0,green,LR,ANTM
2960,2017-12-22,630.0,green,LR,ANTM
2961,2017-12-25,630.0,green,LR,ANTM
2962,2017-12-26,630.0,green,LR,ANTM
2963,2017-12-27,635.0,green,LR,ANTM
2964,2017-12-28,620.0,green,LR,ANTM
2965,2017-12-29,625.0,green,LR,ANTM
2966,2018-01-01,625.0,green,LR,ANTM
2967,2018-01-02,635.0,green,LR,ANTM
2968,2018-01-03,630.0,green,LR,ANTM
2969,2018-01-04,640.0,green,LR,ANTM
2970,2018-01-05,655.0,green,LR,ANTM
2971,2018-01-08,650.0,green,LR,ANTM
2972,2018-01-09,655.0,green,LR,ANTM
2973,2018-01-10,650.0,green,LR,ANTM
2974,2018-01-11,650.0,green,LR,ANTM
2975,2018-01-12,665.0,green,LR,ANTM
2976,2018-01-15,660.0,green,LR,ANTM
2977,2018-01-16,705.0,green,LR,ANTM
2978,2018-01-17,730.0,green,LR,ANTM
2979,2018-01-18,740.0,green,LR,ANTM
2980,2018-01-19,760.0,green,LR,ANTM
2981,2018-01-22,775.0,green,LR,ANTM
2982,2018-01-23,800.0,green,LR,ANTM
2983,2018-01-24,780.0,green,LR,ANTM
2984,2018-01-25,845.0,green,LR,ANTM
2985,2018-01-26,855.0,green,LR,ANTM
2986,2018-01-29,905.0,green,LR,ANTM
2987,2018-01-30,910.0,green,LR,ANTM
2988,2018-01-31,915.0,green,LR,ANTM
2989,2018-02-01,910.0,green,LR,ANTM
2990,2018-02-02,905.0,green,LR,ANTM
2991,2018-02-05,870.0,green,LR,ANTM
2992,2018-02-06,850.0,green,LR,ANTM
2993,2018-02-07,870.0,green,LR,ANTM
2994,2018-02-08,855.0,green,LR,ANTM
2995,2018-02-09,830.0,green,LR,ANTM
2996,2018-02-12,855.0,green,LR,ANTM
2997,2018-02-13,875.0,green,LR,ANTM
2998,2018-02-14,885.0,green,LR,ANTM
2999,2018-02-15,910.0,green,LR,ANTM
3000,2018-02-16,910.0,green,LR,ANTM
3001,2018-02-19,920.0,green,LR,ANTM
3002,2018-02-20,900.0,green,LR,ANTM
3003,2018-02-21,910.0,green,LR,ANTM
3004,2018-02-22,900.0,green,LR,ANTM
3005,2018-02-23,895.0,green,LR,ANTM
3006,2018-02-26,900.0,green,LR,ANTM
3007,2018-02-27,945.0,green,LR,ANTM
3008,2018-02-28,955.0,green,LR,ANTM
3009,2018-03-01,940.0,green,LR,ANTM
3010,2018-03-02,920.0,green,LR,ANTM
3011,2018-03-05,910.0,green,LR,ANTM
3012,2018-03-06,905.0,green,LR,ANTM
3013,2018-03-07,885.0,green,LR,ANTM
3014,2018-03-08,875.0,green,LR,ANTM
3015,2018-03-09,850.0,green,LR,ANTM
3016,2018-03-12,900.0,green,LR,ANTM
3017,2018-03-13,880.0,green,LR,ANTM
3018,2018-03-14,880.0,green,LR,ANTM
3019,2018-03-15,860.0,green,LR,ANTM
3020,2018-03-16,845.0,green,LR,ANTM
3021,2018-03-19,820.0,green,LR,ANTM
3022,2018-03-20,805.0,green,LR,ANTM
3023,2018-03-21,835.0,green,LR,ANTM
3024,2018-03-22,820.0,green,LR,ANTM
3025,2018-03-23,790.0,green,LR,ANTM
3026,2018-03-26,785.0,green,LR,ANTM
3027,2018-03-27,775.0,green,LR,ANTM
3028,2018-03-28,770.0,green,LR,ANTM
3029,2018-03-29,775.0,green,LR,ANTM
3030,2018-03-30,775.0,green,LR,ANTM
3031,2018-04-02,795.0,green,LR,ANTM
3032,2018-04-03,805.0,green,LR,ANTM
3033,2018-04-04,775.0,green,LR,ANTM
3034,2018-04-05,800.0,green,LR,ANTM
3035,2018-04-06,805.0,green,LR,ANTM
3036,2018-04-09,850.0,green,LR,ANTM
3037,2018-04-10,850.0,green,LR,ANTM
3038,2018-04-11,865.0,green,LR,ANTM
3039,2018-04-12,865.0,green,LR,ANTM
3040,2018-04-13,880.0,green,LR,ANTM
3041,2018-04-16,880.0,green,LR,ANTM
3042,2018-04-17,880.0,green,LR,ANTM
3043,2018-04-18,885.0,green,LR,ANTM
3044,2018-04-19,885.0,green,LR,ANTM
3045,2018-04-20,885.0,green,LR,ANTM
3046,2018-04-23,895.0,green,LR,ANTM
3047,2018-04-24,860.0,green,LR,ANTM
3048,2018-04-25,860.0,green,LR,ANTM
3049,2018-04-26,860.0,green,LR,ANTM
3050,2018-04-27,860.0,green,LR,ANTM
3051,2018-04-30,845.0,green,LR,ANTM
3052,2018-05-01,845.0,green,LR,ANTM
3053,2018-05-02,865.0,green,LR,ANTM
3054,2018-05-03,840.0,green,LR,ANTM
3055,2018-05-04,830.0,green,LR,ANTM
3056,2018-05-07,810.0,green,LR,ANTM
3057,2018-05-08,790.0,green,LR,ANTM
3058,2018-05-09,805.0,green,LR,ANTM
3059,2018-05-10,805.0,green,LR,ANTM
3060,2018-05-11,810.0,green,LR,ANTM
3061,2018-05-14,815.0,green,LR,ANTM
3062,2018-05-15,820.0,green,LR,ANTM
3063,2018-05-16,810.0,green,LR,ANTM
3064,2018-05-17,825.0,green,LR,ANTM
3065,2018-05-18,850.0,green,LR,ANTM
3066,2018-05-21,880.0,green,LR,ANTM
3067,2018-05-22,845.0,green,LR,ANTM
3068,2018-05-23,845.0,green,LR,ANTM
3069,2018-05-24,885.0,green,LR,ANTM
3070,2018-05-25,870.0,green,LR,ANTM
3071,2018-05-28,855.0,green,LR,ANTM
3072,2018-05-29,855.0,green,LR,ANTM
3073,2018-05-30,850.0,green,LR,ANTM
3074,2018-05-31,865.0,green,LR,ANTM
3075,2018-06-01,865.0,green,LR,ANTM
3076,2018-06-04,880.0,green,LR,ANTM
3077,2018-06-05,885.0,green,LR,ANTM
3078,2018-06-06,995.0,green,LR,ANTM
3079,2018-06-07,945.0,green,LR,ANTM
3080,2018-06-08,905.0,green,LR,ANTM
3081,2018-06-11,905.0,green,LR,ANTM
3082,2018-06-12,905.0,green,LR,ANTM
3083,2018-06-13,905.0,green,LR,ANTM
3084,2018-06-14,905.0,green,LR,ANTM
3085,2018-06-15,905.0,green,LR,ANTM
3086,2018-06-18,905.0,green,LR,ANTM
3087,2018-06-19,905.0,green,LR,ANTM
3088,2018-06-20,880.0,green,LR,ANTM
3089,2018-06-21,890.0,green,LR,ANTM
3090,2018-06-22,910.0,green,LR,ANTM
3091,2018-06-25,890.0,green,LR,ANTM
3092,2018-06-26,870.0,green,LR,ANTM
3093,2018-06-27,840.0,green,LR,ANTM
3094,2018-06-28,835.0,green,LR,ANTM
3095,2018-06-29,890.0,green,LR,ANTM
3096,2018-07-02,820.0,green,LR,ANTM
3097,2018-07-03,800.0,green,LR,ANTM
3098,2018-07-04,805.0,green,LR,ANTM
3099,2018-07-05,800.0,green,LR,ANTM
3100,2018-07-06,780.0,green,LR,ANTM
3101,2018-07-09,800.0,green,LR,ANTM
3102,2018-07-10,810.0,green,LR,ANTM
3103,2018-07-11,845.0,green,LR,ANTM
3104,2018-07-12,860.0,green,LR,ANTM
3105,2018-07-13,910.0,green,LR,ANTM
3106,2018-07-16,900.0,green,LR,ANTM
3107,2018-07-17,880.0,green,LR,ANTM
3108,2018-07-18,885.0,green,LR,ANTM
3109,2018-07-19,875.0,green,LR,ANTM
3110,2018-07-20,870.0,green,LR,ANTM
3111,2018-07-23,885.0,green,LR,ANTM
3112,2018-07-24,885.0,green,LR,ANTM
3113,2018-07-25,880.0,green,LR,ANTM
3114,2018-07-26,890.0,green,LR,ANTM
3115,2018-07-27,900.0,green,LR,ANTM
3116,2018-07-30,955.0,green,LR,ANTM
3117,2018-07-31,915.0,green,LR,ANTM
3118,2018-08-01,940.0,green,LR,ANTM
3119,2018-08-02,915.0,green,LR,ANTM
3120,2018-08-03,900.0,green,LR,ANTM
3121,2018-08-06,935.0,green,LR,ANTM
3122,2018-08-07,925.0,green,LR,ANTM
3123,2018-08-08,920.0,green,LR,ANTM
3124,2018-08-09,910.0,green,LR,ANTM
3125,2018-08-10,895.0,green,LR,ANTM
3126,2018-08-13,855.0,green,LR,ANTM
3127,2018-08-14,845.0,green,LR,ANTM
3128,2018-08-15,865.0,green,LR,ANTM
3129,2018-08-16,830.0,green,LR,ANTM
3130,2018-08-17,830.0,green,LR,ANTM
3131,2018-08-20,855.0,green,LR,ANTM
3132,2018-08-21,835.0,green,LR,ANTM
3133,2018-08-22,835.0,green,LR,ANTM
3134,2018-08-23,870.0,green,LR,ANTM
3135,2018-08-24,875.0,green,LR,ANTM
3136,2018-08-27,895.0,green,LR,ANTM
3137,2018-08-28,880.0,green,LR,ANTM
3138,2018-08-29,875.0,green,LR,ANTM
3139,2018-08-30,865.0,green,LR,ANTM
3140,2018-08-31,870.0,green,LR,ANTM
3141,2018-09-03,830.0,green,LR,ANTM
3142,2018-09-04,805.0,green,LR,ANTM
3143,2018-09-05,775.0,green,LR,ANTM
3144,2018-09-06,800.0,green,LR,ANTM
3145,2018-09-07,795.0,green,LR,ANTM
3146,2018-09-10,795.0,green,LR,ANTM
3147,2018-09-11,795.0,green,LR,ANTM
3148,2018-09-12,780.0,green,LR,ANTM
3149,2018-09-13,805.0,green,LR,ANTM
3150,2018-09-14,800.0,green,LR,ANTM
3151,2018-09-17,790.0,green,LR,ANTM
3152,2018-09-18,790.0,green,LR,ANTM
3153,2018-09-19,790.0,green,LR,ANTM
3154,2018-09-20,795.0,green,LR,ANTM
3155,2018-09-21,820.0,green,LR,ANTM
3156,2018-09-24,800.0,green,LR,ANTM
3157,2018-09-25,805.0,green,LR,ANTM
3158,2018-09-26,805.0,green,LR,ANTM
3159,2018-09-27,835.0,green,LR,ANTM
3160,2018-09-28,845.0,green,LR,ANTM
3161,2018-10-01,825.0,green,LR,ANTM
3162,2018-10-02,795.0,green,LR,ANTM
3163,2018-10-03,810.0,green,LR,ANTM
3164,2018-10-04,800.0,green,LR,ANTM
3165,2018-10-05,800.0,green,LR,ANTM
3166,2018-10-08,810.0,green,LR,ANTM
3167,2018-10-09,810.0,green,LR,ANTM
3168,2018-10-10,820.0,green,LR,ANTM
3169,2018-10-11,785.0,green,LR,ANTM
3170,2018-10-12,795.0,green,LR,ANTM
3171,2018-10-15,765.0,green,LR,ANTM
3172,2018-10-16,760.0,green,LR,ANTM
3173,2018-10-17,780.0,green,LR,ANTM
3174,2018-10-18,765.0,green,LR,ANTM
3175,2018-10-19,765.0,green,LR,ANTM
3176,2018-10-22,765.0,green,LR,ANTM
3177,2018-10-23,755.0,green,LR,ANTM
3178,2018-10-24,740.0,green,LR,ANTM
3179,2018-10-25,720.0,green,LR,ANTM
3180,2018-10-26,725.0,green,LR,ANTM
3181,2018-10-29,705.0,green,LR,ANTM
3182,2018-10-30,675.0,green,LR,ANTM
3183,2018-10-31,680.0,green,LR,ANTM
3184,2018-11-01,685.0,green,LR,ANTM
3185,2018-11-02,695.0,green,LR,ANTM
3186,2018-11-05,690.0,green,LR,ANTM
3187,2018-11-06,680.0,green,LR,ANTM
3188,2018-11-07,695.0,green,LR,ANTM
3189,2018-11-08,710.0,green,LR,ANTM
3190,2018-11-09,700.0,green,LR,ANTM
3191,2018-11-12,685.0,green,LR,ANTM
3192,2018-11-13,690.0,green,LR,ANTM
3193,2018-11-14,670.0,green,LR,ANTM
3194,2018-11-15,670.0,green,LR,ANTM
3195,2018-11-16,680.0,green,LR,ANTM
3196,2018-11-19,675.0,green,LR,ANTM
3197,2018-11-20,675.0,green,LR,ANTM
3198,2018-11-21,645.0,green,LR,ANTM
3199,2018-11-22,625.0,green,LR,ANTM
3200,2018-11-23,625.0,green,LR,ANTM
3201,2018-11-26,605.0,green,LR,ANTM
3202,2018-11-27,595.0,green,LR,ANTM
3203,2018-11-28,600.0,green,LR,ANTM
3204,2018-11-29,625.0,green,LR,ANTM
3205,2018-11-30,615.0,green,LR,ANTM
3206,2018-12-03,735.0,green,LR,ANTM
3207,2018-12-04,710.0,green,LR,ANTM
3208,2018-12-05,740.0,green,LR,ANTM
3209,2018-12-06,735.0,green,LR,ANTM
3210,2018-12-07,725.0,green,LR,ANTM
3211,2018-12-10,720.0,green,LR,ANTM
3212,2018-12-11,755.0,green,LR,ANTM
3213,2018-12-12,755.0,green,LR,ANTM
3214,2018-12-13,765.0,green,LR,ANTM
3215,2018-12-14,755.0,green,LR,ANTM
3216,2018-12-17,730.0,green,LR,ANTM
3217,2018-12-18,750.0,green,LR,ANTM
3218,2018-12-19,760.0,green,LR,ANTM
3219,2018-12-20,765.0,green,LR,ANTM
3220,2018-12-21,770.0,green,LR,ANTM
3221,2018-12-24,770.0,green,LR,ANTM
3222,2018-12-25,770.0,green,LR,ANTM
3223,2018-12-26,770.0,green,LR,ANTM
3224,2018-12-27,770.0,green,LR,ANTM
3225,2018-12-28,765.0,green,LR,ANTM
3226,2018-12-31,765.0,green,LR,ANTM
3227,2019-01-01,765.0,green,LR,ANTM
3228,2019-01-02,740.0,green,LR,ANTM
3229,2019-01-03,750.0,green,LR,ANTM
3230,2019-01-04,760.0,green,LR,ANTM
3231,2019-01-07,770.0,green,LR,ANTM
3232,2019-01-08,760.0,green,LR,ANTM
3233,2019-01-09,780.0,green,LR,ANTM
3234,2019-01-10,790.0,green,LR,ANTM
3235,2019-01-11,790.0,green,LR,ANTM
3236,2019-01-14,780.0,green,LR,ANTM
3237,2019-01-15,820.0,green,LR,ANTM
3238,2019-01-16,870.0,green,LR,ANTM
3239,2019-01-17,845.0,green,LR,ANTM
3240,2019-01-18,850.0,green,LR,ANTM
3241,2019-01-21,855.0,green,LR,ANTM
3242,2019-01-22,830.0,green,LR,ANTM
3243,2019-01-23,860.0,green,LR,ANTM
3244,2019-01-24,895.0,green,LR,ANTM
3245,2019-01-25,930.0,green,LR,ANTM
3246,2019-01-28,910.0,green,LR,ANTM
3247,2019-01-29,920.0,green,LR,ANTM
3248,2019-01-30,950.0,green,LR,ANTM
3249,2019-01-31,965.0,green,LR,ANTM
3250,2019-02-01,960.0,green,LR,ANTM
3251,2019-02-04,1010.0,green,LR,ANTM
3252,2019-02-05,1010.0,green,LR,ANTM
3253,2019-02-06,1095.0,green,LR,ANTM
3254,2019-02-07,1060.0,green,LR,ANTM
3255,2019-02-08,1025.0,green,LR,ANTM
3256,2019-02-11,980.0,green,LR,ANTM
3257,2019-02-12,960.0,green,LR,ANTM
3258,2019-02-13,1010.0,green,LR,ANTM
3259,2019-02-14,1000.0,green,LR,ANTM
3260,2019-02-15,950.0,green,LR,ANTM
3261,2019-02-18,995.0,green,LR,ANTM
3262,2019-02-19,1025.0,green,LR,ANTM
3263,2019-02-20,1060.0,green,LR,ANTM
3264,2019-02-21,1035.0,green,LR,ANTM
3265,2019-02-22,1055.0,green,LR,ANTM
3266,2019-02-25,1085.0,green,LR,ANTM
3267,2019-02-26,1045.0,green,LR,ANTM
3268,2019-02-27,1030.0,green,LR,ANTM
3269,2019-02-28,1015.0,green,LR,ANTM
3270,2019-03-01,1055.0,green,LR,ANTM
3271,2019-03-04,1050.0,green,LR,ANTM
3272,2019-03-05,1035.0,green,LR,ANTM
3273,2019-03-06,1045.0,green,LR,ANTM
3274,2019-03-07,1045.0,green,LR,ANTM
3275,2019-03-08,990.0,green,LR,ANTM
3276,2019-03-11,1000.0,green,LR,ANTM
3277,2019-03-12,970.0,green,LR,ANTM
3278,2019-03-13,975.0,green,LR,ANTM
3279,2019-03-14,970.0,green,LR,ANTM
3280,2019-03-15,980.0,green,LR,ANTM
3281,2019-03-18,955.0,green,LR,ANTM
3282,2019-03-19,960.0,green,LR,ANTM
3283,2019-03-20,960.0,green,LR,ANTM
3284,2019-03-21,960.0,green,LR,ANTM
3285,2019-03-22,960.0,green,LR,ANTM
3286,2019-03-25,920.0,green,LR,ANTM
3287,2019-03-26,920.0,green,LR,ANTM
3288,2019-03-27,900.0,green,LR,ANTM
3289,2019-03-28,885.0,green,LR,ANTM
3290,2019-03-29,890.0,green,LR,ANTM
3291,2019-04-01,940.0,green,LR,ANTM
3292,2009-12-23,2217.940969760588,blue,LR,ANTM
3293,2009-12-28,2221.479736357811,blue,LR,ANTM
3294,2009-12-29,2222.1874896772206,blue,LR,ANTM
3295,2009-12-30,2222.8952429966885,blue,LR,ANTM
3296,2010-01-04,2226.4340095939115,blue,LR,ANTM
3297,2010-01-05,2227.1417629133794,blue,LR,ANTM
3298,2010-01-06,2227.849516232789,blue,LR,ANTM
3299,2010-01-07,2228.557269552257,blue,LR,ANTM
3300,2010-01-08,2229.2650228716666,blue,LR,ANTM
3301,2010-01-11,2231.388282830012,blue,LR,ANTM
3302,2010-01-12,2232.09603614948,blue,LR,ANTM
3303,2010-01-13,2232.8037894688896,blue,LR,ANTM
3304,2010-01-14,2233.5115427883575,blue,LR,ANTM
3305,2010-01-15,2234.219296107767,blue,LR,ANTM
3306,2010-01-18,2236.3425560661126,blue,LR,ANTM
3307,2010-01-19,2237.0503093855805,blue,LR,ANTM
3308,2010-01-20,2237.75806270499,blue,LR,ANTM
3309,2010-01-21,2238.465816024458,blue,LR,ANTM
3310,2010-01-22,2239.173569343926,blue,LR,ANTM
3311,2010-01-25,2241.296829302213,blue,LR,ANTM
3312,2010-01-26,2242.004582621681,blue,LR,ANTM
3313,2010-01-27,2242.7123359410907,blue,LR,ANTM
3314,2010-01-28,2243.4200892605586,blue,LR,ANTM
3315,2010-01-29,2244.1278425800265,blue,LR,ANTM
3316,2010-02-01,2246.2511025383137,blue,LR,ANTM
3317,2010-02-02,2246.9588558577816,blue,LR,ANTM
3318,2010-02-03,2247.6666091772495,blue,LR,ANTM
3319,2010-02-04,2248.374362496659,blue,LR,ANTM
3320,2010-02-05,2249.082115816127,blue,LR,ANTM
3321,2010-02-08,2251.2053757744725,blue,LR,ANTM
3322,2010-02-09,2251.913129093882,blue,LR,ANTM
3323,2010-02-10,2252.62088241335,blue,LR,ANTM
3324,2010-02-11,2253.3286357327597,blue,LR,ANTM
