,Date,Close,warna,ML,symbol
552,2006-06-28,4100.0,red,LR,isat
553,2006-06-29,4125.0,red,LR,isat
554,2006-06-30,4275.0,red,LR,isat
555,2006-07-03,4300.0,red,LR,isat
556,2006-07-04,4350.0,red,LR,isat
557,2006-07-05,4325.0,red,LR,isat
558,2006-07-06,4475.0,red,LR,isat
559,2006-07-07,4425.0,red,LR,isat
560,2006-07-10,4400.0,red,LR,isat
561,2006-07-11,4400.0,red,LR,isat
562,2006-07-12,4450.0,red,LR,isat
563,2006-07-13,4500.0,red,LR,isat
564,2006-07-14,4375.0,red,LR,isat
565,2006-07-17,4250.0,red,LR,isat
566,2006-07-18,4250.0,red,LR,isat
567,2006-07-19,4275.0,red,LR,isat
568,2006-07-20,4375.0,red,LR,isat
569,2006-07-21,4225.0,red,LR,isat
570,2006-07-24,4200.0,red,LR,isat
571,2006-07-25,4225.0,red,LR,isat
572,2006-07-26,4225.0,red,LR,isat
573,2006-07-27,4225.0,red,LR,isat
574,2006-07-28,4325.0,red,LR,isat
575,2006-07-31,4275.0,red,LR,isat
576,2006-08-01,4300.0,red,LR,isat
577,2006-08-02,4300.0,red,LR,isat
578,2006-08-03,4250.0,red,LR,isat
579,2006-08-04,4250.0,red,LR,isat
580,2006-08-07,4375.0,red,LR,isat
581,2006-08-08,4350.0,red,LR,isat
582,2006-08-09,4425.0,red,LR,isat
583,2006-08-10,4275.0,red,LR,isat
584,2006-08-11,4350.0,red,LR,isat
585,2006-08-14,4325.0,red,LR,isat
586,2006-08-15,4575.0,red,LR,isat
587,2006-08-16,4725.0,red,LR,isat
588,2006-08-22,4925.0,red,LR,isat
589,2006-08-23,4950.0,red,LR,isat
590,2006-08-24,4850.0,red,LR,isat
591,2006-08-25,4850.0,red,LR,isat
592,2006-08-28,4750.0,red,LR,isat
593,2006-08-29,4725.0,red,LR,isat
594,2006-08-30,4475.0,red,LR,isat
595,2006-08-31,4400.0,red,LR,isat
596,2006-09-01,4550.0,red,LR,isat
597,2006-09-04,4625.0,red,LR,isat
598,2006-09-05,4600.0,red,LR,isat
599,2006-09-06,4575.0,red,LR,isat
600,2006-09-07,4625.0,red,LR,isat
601,2006-09-08,4550.0,red,LR,isat
602,2006-09-11,4525.0,red,LR,isat
603,2006-09-12,4525.0,red,LR,isat
604,2006-09-13,4725.0,red,LR,isat
605,2006-09-14,4925.0,red,LR,isat
606,2006-09-15,4900.0,red,LR,isat
607,2006-09-18,4950.0,red,LR,isat
608,2006-09-19,4875.0,red,LR,isat
609,2006-09-20,4850.0,red,LR,isat
610,2006-09-21,4950.0,red,LR,isat
611,2006-09-22,4925.0,red,LR,isat
612,2006-09-25,4875.0,red,LR,isat
613,2006-09-26,4900.0,red,LR,isat
614,2006-09-27,5125.0,red,LR,isat
615,2006-09-28,5200.0,red,LR,isat
616,2006-09-29,5150.0,red,LR,isat
617,2006-10-02,5050.0,red,LR,isat
618,2006-10-03,5150.0,red,LR,isat
619,2006-10-04,5150.0,red,LR,isat
620,2006-10-05,5150.0,red,LR,isat
621,2006-10-06,5050.0,red,LR,isat
622,2006-10-09,5050.0,red,LR,isat
623,2006-10-10,5150.0,red,LR,isat
624,2006-10-11,5150.0,red,LR,isat
625,2006-10-12,5150.0,red,LR,isat
626,2006-10-13,5400.0,red,LR,isat
627,2006-10-16,5350.0,red,LR,isat
628,2006-10-17,5300.0,red,LR,isat
629,2006-10-18,5250.0,red,LR,isat
630,2006-10-19,5250.0,red,LR,isat
631,2006-10-20,5350.0,red,LR,isat
632,2006-10-30,5200.0,red,LR,isat
633,2006-10-31,5200.0,red,LR,isat
