Datecadangan,Predictions,warna
2013-01-14,10296.320821695263,blue
2013-01-15,10298.524846767774,blue
2013-01-16,10300.728871840518,blue
2013-01-17,10302.93289691303,blue
2013-01-18,10305.136921985773,blue
2013-01-21,10311.74899720354,blue
2013-01-22,10313.953022276284,blue
2013-01-23,10316.157047348795,blue
2013-01-25,10320.565097494284,blue
2013-01-28,10327.17717271205,blue
2013-01-29,10329.381197784794,blue
2013-01-30,10331.585222857306,blue
2013-01-31,10333.78924793005,blue
2013-02-01,10335.993273002561,blue
2013-02-04,10342.60534822056,blue
2013-02-05,10344.809373293072,blue
2013-02-06,10347.013398365816,blue
2013-02-07,10349.217423438327,blue
2013-02-08,10351.421448511072,blue
2013-02-11,10358.033523729071,blue
2013-02-12,10360.237548801582,blue
2013-02-13,10362.441573874326,blue
2013-02-14,10364.645598946838,blue
2013-02-15,10366.849624019582,blue
2013-02-18,10373.461699237349,blue
2013-02-19,10375.665724310093,blue
2013-02-20,10377.869749382604,blue
2013-02-21,10380.073774455348,blue
2013-02-22,10382.27779952786,blue
2013-02-25,10388.889874745859,blue
2013-02-26,10391.093899818603,blue
2013-02-27,10393.297924891114,blue
2013-02-28,10395.501949963858,blue
2013-03-01,10397.70597503637,blue
2013-03-04,10404.31805025437,blue
2013-03-05,10406.52207532688,blue
2013-03-06,10408.726100399625,blue
2013-03-07,10410.930125472136,blue
2013-03-08,10413.13415054488,blue
2013-03-11,10419.746225762647,blue
2013-03-13,10424.154275907902,blue
2013-03-14,10426.358300980646,blue
2013-03-15,10428.56232605339,blue
2013-03-18,10435.174401271157,blue
2013-03-19,10437.378426343901,blue
2013-03-20,10439.582451416412,blue
2013-03-21,10441.786476489156,blue
2013-03-22,10443.990501561668,blue
2013-03-25,10450.602576779667,blue
2013-03-26,10452.806601852179,blue
2013-03-27,10455.010626924923,blue
2013-03-28,10457.214651997434,blue
2013-04-01,10466.030752288178,blue
2013-04-02,10468.234777360689,blue
2013-04-03,10470.438802433433,blue
2013-04-04,10472.642827505944,blue
2013-04-05,10474.846852578688,blue
2013-04-08,10481.458927796455,blue
2013-04-09,10483.6629528692,blue
2013-04-10,10485.86697794171,blue
2013-04-11,10488.071003014455,blue
2013-04-12,10490.275028086966,blue
2013-04-15,10496.887103304965,blue
2013-04-16,10499.09112837771,blue
2013-04-17,10501.29515345022,blue
2013-04-18,10503.499178522965,blue
2013-04-19,10505.703203595476,blue
2013-04-22,10512.315278813476,blue
2013-04-23,10514.519303885987,blue
2013-04-24,10516.723328958731,blue
2013-04-25,10518.927354031242,blue
2013-04-26,10521.131379103987,blue
2013-04-29,10527.743454321753,blue
2013-04-30,10529.947479394497,blue
2013-05-01,10532.151504467009,blue
2013-05-02,10534.355529539753,blue
2013-05-03,10536.559554612497,blue
2013-05-06,10543.171629830264,blue
2013-05-07,10545.375654903008,blue
2013-05-08,10547.579679975519,blue
2013-05-10,10551.987730120774,blue
2013-05-13,10558.599805338774,blue
2013-05-14,10560.803830411285,blue
2013-05-15,10563.00785548403,blue
2013-05-16,10565.21188055654,blue
2013-05-17,10567.415905629285,blue
2013-05-20,10574.027980847284,blue
2013-05-21,10576.232005919795,blue
2013-05-22,10578.43603099254,blue
2013-05-23,10580.64005606505,blue
2013-05-24,10582.844081137795,blue
2013-05-27,10589.456156355562,blue
2013-05-28,10591.660181428306,blue
2013-05-29,10593.864206500817,blue
2013-05-30,10596.068231573561,blue
2013-05-31,10598.272256646072,blue
2013-06-03,10604.884331864072,blue
2013-06-04,10607.088356936816,blue
2013-06-05,10609.292382009327,blue
2013-06-07,10613.700432154583,blue
2013-06-10,10620.312507372582,blue
2013-06-11,10622.516532445094,blue
2013-06-12,10624.720557517838,blue
2013-06-13,10626.924582590349,blue
2013-06-14,10629.128607663093,blue
2013-06-17,10635.74068288086,blue
2013-06-18,10637.944707953604,blue
2013-06-19,10640.148733026115,blue
2013-06-20,10642.35275809886,blue
2013-06-21,10644.556783171603,blue
2013-06-24,10651.16885838937,blue
2013-06-25,10653.372883462114,blue
2013-06-26,10655.576908534626,blue
2013-06-27,10657.78093360737,blue
2013-06-28,10659.984958679881,blue
2013-07-01,10666.59703389788,blue
2013-07-02,10668.801058970392,blue
2013-07-03,10671.005084043136,blue
2013-07-04,10673.209109115647,blue
2013-07-05,10675.413134188391,blue
2013-07-08,10682.02520940639,blue
2013-07-09,10684.229234478902,blue
2013-07-10,10686.433259551646,blue
2013-07-11,10688.637284624157,blue
2013-07-12,10690.841309696902,blue
2013-07-15,10697.453384914668,blue
2013-07-16,10699.657409987412,blue
2013-07-17,10701.861435059924,blue
2013-07-18,10704.065460132668,blue
2013-07-19,10706.269485205179,blue
2013-07-22,10712.881560423179,blue
2013-07-23,10715.085585495923,blue
2013-07-24,10717.289610568434,blue
2013-07-25,10719.493635641178,blue
2013-07-26,10721.69766071369,blue
2013-07-29,10728.309735931689,blue
2013-07-30,10730.5137610042,blue
2013-07-31,10732.717786076944,blue
2013-08-01,10734.921811149456,blue
2013-08-02,10737.1258362222,blue
2013-08-12,10759.166086948477,blue
2013-08-13,10761.37011202122,blue
2013-08-14,10763.574137093732,blue
2013-08-15,10765.778162166476,blue
2013-08-16,10767.982187238988,blue
2013-08-19,10774.594262456987,blue
2013-08-20,10776.798287529498,blue
2013-08-21,10779.002312602242,blue
2013-08-22,10781.206337674754,blue
2013-08-23,10783.410362747498,blue
2013-08-26,10790.022437965497,blue
2013-08-27,10792.226463038009,blue
2013-08-28,10794.430488110753,blue
2013-08-29,10796.634513183264,blue
2013-08-30,10798.838538256008,blue
2013-09-02,10805.450613473775,blue
2013-09-03,10807.654638546519,blue
2013-09-04,10809.85866361903,blue
2013-09-05,10812.062688691774,blue
2013-09-06,10814.266713764286,blue
2013-09-09,10820.878788982285,blue
2013-09-10,10823.08281405503,blue
2013-09-11,10825.28683912754,blue
2013-09-12,10827.490864200285,blue
2013-09-13,10829.694889272796,blue
2013-09-16,10836.306964490796,blue
2013-09-17,10838.510989563307,blue
2013-09-18,10840.715014636051,blue
2013-09-19,10842.919039708562,blue
2013-09-20,10845.123064781306,blue
2013-09-23,10851.735139999073,blue
2013-09-24,10853.939165071817,blue
2013-09-25,10856.143190144328,blue
2013-09-26,10858.347215217073,blue
2013-09-27,10860.551240289817,blue
2013-09-30,10867.163315507583,blue
2013-10-01,10869.367340580327,blue
2013-10-02,10871.571365652839,blue
2013-10-03,10873.775390725583,blue
2013-10-04,10875.979415798094,blue
2013-10-07,10882.591491016094,blue
2013-10-08,10884.795516088605,blue
2013-10-09,10886.999541161349,blue
2013-10-10,10889.20356623386,blue
2013-10-11,10891.407591306604,blue
2013-10-16,10902.42771666986,blue
2013-10-17,10904.63174174237,blue
2013-10-18,10906.835766815115,blue
2013-10-21,10913.447842032881,blue
2013-10-22,10915.651867105626,blue
2013-10-23,10917.855892178137,blue
2013-10-24,10920.059917250881,blue
2013-10-25,10922.263942323392,blue
2013-10-28,10928.876017541392,blue
2013-10-29,10931.080042614136,blue
2013-10-30,10933.284067686647,blue
2013-10-31,10935.488092759391,blue
2013-11-01,10937.692117831903,blue
2013-11-04,10944.304193049902,blue
2013-11-06,10948.712243195157,blue
2013-11-07,10950.916268267669,blue
2013-11-08,10953.120293340413,blue
2013-11-11,10959.73236855818,blue
2013-11-12,10961.936393630924,blue
2013-11-13,10964.140418703435,blue
2013-11-14,10966.34444377618,blue
2013-11-15,10968.548468848923,blue
2013-11-18,10975.16054406669,blue
2013-11-19,10977.364569139434,blue
2013-11-20,10979.568594211945,blue
2013-11-21,10981.77261928469,blue
2013-11-22,10983.9766443572,blue
2013-11-25,10990.5887195752,blue
2013-11-26,10992.792744647712,blue
2013-11-27,10994.996769720456,blue
2013-11-28,10997.200794792967,blue
2013-11-29,10999.404819865711,blue
2013-12-02,11006.01689508371,blue
2013-12-03,11008.220920156222,blue
2013-12-04,11010.424945228966,blue
2013-12-05,11012.628970301477,blue
2013-12-06,11014.832995374221,blue
2013-12-09,11021.445070591988,blue
2013-12-10,11023.649095664732,blue
2013-12-11,11025.853120737243,blue
2013-12-12,11028.057145809988,blue
2013-12-13,11030.261170882499,blue
2013-12-16,11036.873246100498,blue
2013-12-17,11039.077271173242,blue
2013-12-18,11041.281296245754,blue
2013-12-19,11043.485321318498,blue
2013-12-20,11045.68934639101,blue
2013-12-23,11052.301421609009,blue
2013-12-24,11054.50544668152,blue
2013-12-27,11061.11752189952,blue
2013-12-30,11067.729597117286,blue
2014-01-02,11074.341672335286,blue
2014-01-03,11076.54569740803,blue
2014-01-06,11083.157772625796,blue
2014-01-07,11085.36179769854,blue
2014-01-08,11087.565822771052,blue
2014-01-09,11089.769847843796,blue
2014-01-10,11091.973872916307,blue
2014-01-13,11098.585948134307,blue
2014-01-15,11102.993998279562,blue
2014-01-16,11105.198023352074,blue
2014-01-17,11107.402048424818,blue
2014-01-20,11114.014123642817,blue
2014-01-21,11116.218148715328,blue
2014-01-22,11118.422173788073,blue
2014-01-23,11120.626198860584,blue
2014-01-24,11122.830223933328,blue
2014-01-27,11129.442299151095,blue
2014-01-28,11131.646324223839,blue
2014-01-29,11133.85034929635,blue
2014-01-30,11136.054374369094,blue
2014-02-03,11144.870474659605,blue
2014-02-04,11147.074499732349,blue
2014-02-05,11149.27852480486,blue
2014-02-06,11151.482549877604,blue
2014-02-07,11153.686574950116,blue
2014-02-10,11160.298650168115,blue
2014-02-11,11162.502675240627,blue
2014-02-12,11164.70670031337,blue
2014-02-13,11166.910725385882,blue
2014-02-14,11169.114750458626,blue
2014-02-17,11175.726825676393,blue
2014-02-18,11177.930850749137,blue
2014-02-19,11180.134875821648,blue
2014-02-20,11182.338900894392,blue
2014-02-21,11184.542925967136,blue
2014-02-24,11191.155001184903,blue
2014-02-25,11193.359026257647,blue
2014-02-26,11195.563051330158,blue
2014-02-27,11197.767076402903,blue
2014-02-28,11199.971101475414,blue
2014-03-03,11206.583176693413,blue
2014-03-04,11208.787201765925,blue
2014-03-05,11210.991226838669,blue
2014-03-06,11213.19525191118,blue
2014-03-07,11215.399276983924,blue
2014-03-10,11222.011352201924,blue
2014-03-11,11224.215377274435,blue
2014-03-12,11226.41940234718,blue
2014-03-13,11228.62342741969,blue
2014-03-14,11230.827452492435,blue
2014-03-17,11237.439527710201,blue
2014-03-18,11239.643552782945,blue
2014-03-19,11241.847577855457,blue
2014-03-20,11244.0516029282,blue
2014-03-21,11246.255628000712,blue
2014-03-24,11252.867703218712,blue
2014-03-25,11255.071728291456,blue
2014-03-26,11257.275753363967,blue
2014-03-27,11259.479778436711,blue
2014-03-28,11261.683803509222,blue
2014-04-01,11270.499903799733,blue
2014-04-02,11272.703928872477,blue
2014-04-03,11274.907953944989,blue
2014-04-04,11277.111979017733,blue
2014-04-07,11283.7240542355,blue
2014-04-08,11285.928079308243,blue
2014-04-09,11288.132104380755,blue
2014-04-10,11290.336129453499,blue
2014-04-11,11292.540154526243,blue
2014-04-14,11299.15222974401,blue
2014-04-15,11301.356254816754,blue
2014-04-16,11303.560279889265,blue
2014-04-17,11305.76430496201,blue
2014-04-21,11314.58040525252,blue
2014-04-22,11316.784430325031,blue
2014-04-23,11318.988455397775,blue
2014-04-24,11321.192480470287,blue
2014-04-25,11323.39650554303,blue
2014-04-28,11330.00858076103,blue
2014-04-29,11332.212605833542,blue
2014-04-30,11334.416630906286,blue
2014-05-02,11338.824681051541,blue
2014-05-05,11345.436756269308,blue
2014-05-06,11347.640781342052,blue
2014-05-07,11349.844806414563,blue
2014-05-08,11352.048831487307,blue
2014-05-09,11354.252856559819,blue
2014-05-12,11360.864931777818,blue
2014-05-13,11363.068956850562,blue
2014-05-14,11365.272981923074,blue
2014-05-16,11369.681032068329,blue
2014-05-19,11376.293107286328,blue
2014-05-20,11378.49713235884,blue
2014-05-21,11380.701157431584,blue
2014-05-22,11382.905182504095,blue
2014-05-23,11385.10920757684,blue
2014-05-26,11391.721282794606,blue
2014-05-28,11396.129332939861,blue
2014-05-30,11400.53738308535,blue
2014-06-02,11407.149458303116,blue
2014-06-03,11409.35348337586,blue
2014-06-04,11411.557508448372,blue
2014-06-05,11413.761533521116,blue
2014-06-06,11415.965558593627,blue
2014-06-09,11422.577633811627,blue
2014-06-10,11424.781658884138,blue
2014-06-11,11426.985683956882,blue
2014-06-12,11429.189709029393,blue
2014-06-13,11431.393734102137,blue
2014-06-16,11438.005809320137,blue
2014-06-17,11440.209834392648,blue
2014-06-18,11442.413859465392,blue
2014-06-19,11444.617884537904,blue
2014-06-20,11446.821909610648,blue
2014-06-23,11453.433984828414,blue
2014-06-24,11455.638009901159,blue
2014-06-25,11457.84203497367,blue
2014-06-26,11460.046060046414,blue
2014-06-27,11462.250085118925,blue
2014-06-30,11468.862160336925,blue
2014-07-01,11471.066185409669,blue
2014-07-02,11473.27021048218,blue
2014-07-03,11475.474235554924,blue
2014-07-04,11477.678260627436,blue
2014-07-07,11484.290335845435,blue
2014-07-08,11486.494360917946,blue
2014-07-09,11488.69838599069,blue
2014-07-10,11490.902411063202,blue
2014-07-11,11493.106436135946,blue
2014-07-14,11499.718511353713,blue
2014-07-15,11501.922536426457,blue
2014-07-16,11504.126561498968,blue
2014-07-17,11506.330586571712,blue
2014-07-18,11508.534611644456,blue
2014-07-21,11515.146686862223,blue
2014-07-22,11517.350711934967,blue
2014-07-23,11519.554737007478,blue
2014-07-24,11521.758762080222,blue
2014-07-25,11523.962787152734,blue
2014-08-04,11546.003037879243,blue
2014-08-05,11548.207062951755,blue
2014-08-06,11550.411088024499,blue
2014-08-07,11552.61511309701,blue
2014-08-08,11554.819138169754,blue
2014-08-11,11561.431213387521,blue
2014-08-12,11563.635238460265,blue
2014-08-13,11565.839263532776,blue
2014-08-14,11568.04328860552,blue
2014-08-15,11570.247313678032,blue
2014-08-18,11576.859388896031,blue
2014-08-19,11579.063413968775,blue
2014-08-20,11581.267439041287,blue
2014-08-21,11583.47146411403,blue
2014-08-22,11585.675489186542,blue
2014-08-25,11592.287564404542,blue
2014-08-26,11594.491589477053,blue
2014-08-27,11596.695614549797,blue
2014-08-28,11598.899639622308,blue
2014-08-29,11601.103664695052,blue
2014-09-01,11607.71573991282,blue
2014-09-02,11609.919764985563,blue
2014-09-03,11612.123790058075,blue
2014-09-04,11614.327815130819,blue
2014-09-05,11616.531840203563,blue
2014-09-08,11623.14391542133,blue
2014-09-09,11625.347940494074,blue
2014-09-10,11627.551965566585,blue
2014-09-11,11629.755990639329,blue
2014-09-12,11631.96001571184,blue
2014-09-15,11638.57209092984,blue
2014-09-16,11640.776116002351,blue
2014-09-17,11642.980141075095,blue
2014-09-18,11645.184166147606,blue
2014-09-19,11647.38819122035,blue
2014-09-22,11654.00026643835,blue
2014-09-23,11656.204291510861,blue
2014-09-24,11658.408316583605,blue
2014-09-25,11660.612341656117,blue
2014-09-26,11662.81636672886,blue
2014-09-29,11669.428441946628,blue
2014-09-30,11671.632467019372,blue
2014-10-01,11673.836492091883,blue
2014-10-02,11676.040517164627,blue
2014-10-03,11678.244542237138,blue
2014-10-06,11684.856617455138,blue
2014-10-07,11687.060642527882,blue
2014-10-08,11689.264667600393,blue
2014-10-09,11691.468692673137,blue
2014-10-10,11693.672717745649,blue
2014-10-13,11700.284792963648,blue
2014-10-14,11702.48881803616,blue
2014-10-15,11704.692843108904,blue
2014-10-16,11706.896868181415,blue
2014-10-17,11709.100893254159,blue
2014-10-20,11715.712968471926,blue
2014-10-21,11717.91699354467,blue
2014-10-22,11720.121018617181,blue
2014-10-23,11722.325043689925,blue
2014-10-24,11724.52906876267,blue
2014-10-27,11731.141143980436,blue
2014-10-28,11733.34516905318,blue
2014-10-29,11735.549194125691,blue
2014-10-30,11737.753219198436,blue
2014-10-31,11739.957244270947,blue
2014-11-03,11746.569319488946,blue
2014-11-04,11748.773344561458,blue
2014-11-05,11750.977369634202,blue
2014-11-06,11753.181394706713,blue
2014-11-07,11755.385419779457,blue
2014-11-10,11761.997494997457,blue
2014-11-11,11764.201520069968,blue
2014-11-12,11766.405545142712,blue
2014-11-13,11768.609570215223,blue
2014-11-14,11770.813595287967,blue
2014-11-17,11777.425670505734,blue
2014-11-18,11779.629695578478,blue
2014-11-19,11781.83372065099,blue
2014-11-20,11784.037745723734,blue
2014-11-21,11786.241770796245,blue
2014-11-24,11792.853846014244,blue
2014-11-25,11795.057871086989,blue
2014-11-26,11797.2618961595,blue
2014-11-27,11799.465921232244,blue
2014-11-28,11801.669946304755,blue
2014-12-01,11808.282021522755,blue
2014-12-02,11810.486046595266,blue
2014-12-03,11812.69007166801,blue
2014-12-04,11814.894096740521,blue
2014-12-05,11817.098121813266,blue
2014-12-08,11823.710197031032,blue
2014-12-09,11825.914222103776,blue
2014-12-10,11828.118247176288,blue
2014-12-11,11830.322272249032,blue
2014-12-12,11832.526297321776,blue
2014-12-15,11839.138372539543,blue
2014-12-16,11841.342397612287,blue
2014-12-17,11843.546422684798,blue
2014-12-18,11845.750447757542,blue
2014-12-19,11847.954472830053,blue
2014-12-22,11854.566548048053,blue
2014-12-23,11856.770573120564,blue
2014-12-24,11858.974598193308,blue
2014-12-29,11869.994723556563,blue
2014-12-30,11872.198748629075,blue
2015-01-02,11878.810823847074,blue
2015-01-05,11885.42289906484,blue
2015-01-06,11887.626924137585,blue
2015-01-07,11889.830949210096,blue
2015-01-08,11892.03497428284,blue
2015-01-09,11894.238999355352,blue
2015-01-12,11900.851074573351,blue
2015-01-13,11903.055099646095,blue
2015-01-14,11905.259124718606,blue
2015-01-15,11907.46314979135,blue
2015-01-16,11909.667174863862,blue
2015-01-19,11916.279250081861,blue
2015-01-20,11918.483275154373,blue
2015-01-21,11920.687300227117,blue
2015-01-22,11922.891325299628,blue
2015-01-23,11925.095350372372,blue
2015-01-26,11931.707425590139,blue
2015-01-27,11933.911450662883,blue
2015-01-28,11936.115475735394,blue
2015-01-29,11938.319500808138,blue
2015-01-30,11940.523525880883,blue
2015-02-02,11947.13560109865,blue
2015-02-03,11949.339626171393,blue
2015-02-04,11951.543651243905,blue
2015-02-05,11953.747676316649,blue
2015-02-06,11955.95170138916,blue
2015-02-09,11962.56377660716,blue
2015-02-10,11964.76780167967,blue
2015-02-11,11966.971826752415,blue
2015-02-12,11969.175851824926,blue
2015-02-13,11971.37987689767,blue
2015-02-16,11977.99195211567,blue
2015-02-17,11980.195977188181,blue
2015-02-18,11982.400002260925,blue
2015-02-20,11986.80805240618,blue
2015-02-23,11993.420127623947,blue
2015-02-24,11995.624152696691,blue
2015-02-25,11997.828177769203,blue
2015-02-26,12000.032202841947,blue
2015-02-27,12002.236227914458,blue
2015-03-02,12008.848303132458,blue
2015-03-03,12011.052328205202,blue
2015-03-04,12013.256353277713,blue
2015-03-05,12015.460378350457,blue
2015-03-06,12017.664403422968,blue
2015-03-09,12024.276478640968,blue
2015-03-10,12026.48050371348,blue
2015-03-11,12028.684528786223,blue
2015-03-12,12030.888553858735,blue
2015-03-13,12033.092578931479,blue
2015-03-16,12039.704654149245,blue
2015-03-17,12041.90867922199,blue
2015-03-18,12044.1127042945,blue
2015-03-19,12046.316729367245,blue
2015-03-20,12048.52075443999,blue
2015-03-23,12055.132829657756,blue
2015-03-24,12057.3368547305,blue
2015-03-25,12059.540879803011,blue
2015-03-26,12061.744904875755,blue
2015-03-27,12063.948929948267,blue
2015-03-30,12070.561005166266,blue
2015-03-31,12072.765030238777,blue
2015-04-01,12074.969055311522,blue
2015-04-02,12077.173080384033,blue
2015-04-06,12085.989180674776,blue
2015-04-07,12088.193205747288,blue
2015-04-08,12090.397230820032,blue
2015-04-09,12092.601255892543,blue
2015-04-10,12094.805280965287,blue
2015-04-13,12101.417356183054,blue
2015-04-14,12103.621381255798,blue
2015-04-15,12105.82540632831,blue
2015-04-16,12108.029431401053,blue
2015-04-17,12110.233456473565,blue
2015-04-20,12116.845531691564,blue
2015-04-21,12119.049556764308,blue
2015-04-22,12121.25358183682,blue
2015-04-23,12123.457606909564,blue
2015-04-24,12125.661631982075,blue
2015-04-27,12132.273707200075,blue
2015-04-28,12134.477732272586,blue
2015-04-29,12136.68175734533,blue
2015-04-30,12138.885782417841,blue
2015-05-04,12147.701882708352,blue
2015-05-05,12149.905907781096,blue
2015-05-06,12152.109932853607,blue
2015-05-07,12154.313957926352,blue
2015-05-08,12156.517982999096,blue
2015-05-11,12163.130058216862,blue
2015-05-12,12165.334083289606,blue
2015-05-13,12167.538108362118,blue
2015-05-15,12171.946158507373,blue
2015-05-18,12178.558233725373,blue
2015-05-19,12180.762258797884,blue
2015-05-20,12182.966283870628,blue
2015-05-21,12185.17030894314,blue
2015-05-22,12187.374334015884,blue
2015-05-25,12193.986409233883,blue
2015-05-26,12196.190434306394,blue
2015-05-27,12198.394459379138,blue
2015-05-28,12200.59848445165,blue
2015-05-29,12202.802509524394,blue
2015-06-01,12209.41458474216,blue
2015-06-03,12213.822634887416,blue
2015-06-04,12216.02665996016,blue
2015-06-05,12218.230685032671,blue
2015-06-08,12224.84276025067,blue
2015-06-09,12227.046785323415,blue
2015-06-10,12229.250810395926,blue
2015-06-11,12231.45483546867,blue
2015-06-12,12233.658860541182,blue
2015-06-15,12240.270935759181,blue
2015-06-16,12242.474960831692,blue
2015-06-17,12244.678985904437,blue
2015-06-18,12246.883010976948,blue
2015-06-19,12249.087036049692,blue
2015-06-22,12255.699111267459,blue
2015-06-23,12257.903136340203,blue
2015-06-24,12260.107161412714,blue
2015-06-25,12262.311186485458,blue
2015-06-26,12264.515211558202,blue
2015-06-29,12271.127286775969,blue
2015-06-30,12273.331311848713,blue
2015-07-01,12275.535336921224,blue
2015-07-02,12277.739361993968,blue
2015-07-03,12279.94338706648,blue
2015-07-06,12286.55546228448,blue
2015-07-07,12288.75948735699,blue
2015-07-08,12290.963512429735,blue
2015-07-09,12293.167537502246,blue
2015-07-10,12295.37156257499,blue
2015-07-13,12301.98363779299,blue
2015-07-14,12304.1876628655,blue
2015-07-15,12306.391687938245,blue
2015-07-22,12321.819863446523,blue
2015-07-23,12324.023888519267,blue
2015-07-24,12326.227913591778,blue
2015-07-27,12332.839988809777,blue
2015-07-28,12335.044013882522,blue
2015-07-29,12337.248038955033,blue
2015-07-30,12339.452064027777,blue
2015-07-31,12341.656089100288,blue
2015-08-03,12348.268164318288,blue
2015-08-04,12350.472189390799,blue
2015-08-05,12352.676214463543,blue
2015-08-06,12354.880239536054,blue
2015-08-07,12357.084264608799,blue
2015-08-10,12363.696339826565,blue
2015-08-11,12365.90036489931,blue
2015-08-12,12368.10438997182,blue
2015-08-13,12370.308415044565,blue
2015-08-14,12372.512440117309,blue
2015-08-18,12381.32854040782,blue
2015-08-19,12383.532565480331,blue
2015-08-20,12385.736590553075,blue
2015-08-21,12387.940615625586,blue
2015-08-24,12394.552690843586,blue
2015-08-25,12396.756715916097,blue
2015-08-26,12398.960740988841,blue
2015-08-27,12401.164766061353,blue
2015-08-28,12403.368791134097,blue
2015-08-31,12409.980866352096,blue
2015-09-01,12412.184891424607,blue
2015-09-02,12414.388916497352,blue
2015-09-03,12416.592941569863,blue
2015-09-04,12418.796966642607,blue
2015-09-07,12425.409041860374,blue
2015-09-08,12427.613066933118,blue
2015-09-09,12429.81709200563,blue
2015-09-10,12432.021117078373,blue
2015-09-11,12434.225142150884,blue
2015-09-14,12440.837217368884,blue
2015-09-15,12443.041242441628,blue
2015-09-16,12445.24526751414,blue
2015-09-17,12447.449292586884,blue
2015-09-18,12449.653317659395,blue
2015-09-21,12456.265392877394,blue
2015-09-22,12458.469417949906,blue
2015-09-23,12460.67344302265,blue
2015-09-25,12465.081493167905,blue
2015-09-28,12471.693568385672,blue
2015-09-29,12473.897593458416,blue
2015-09-30,12476.101618530927,blue
2015-10-01,12478.305643603671,blue
2015-10-02,12480.509668676415,blue
2015-10-05,12487.121743894182,blue
2015-10-06,12489.325768966926,blue
2015-10-07,12491.529794039438,blue
2015-10-08,12493.733819112182,blue
2015-10-09,12495.937844184693,blue
2015-10-12,12502.549919402692,blue
2015-10-13,12504.753944475204,blue
2015-10-15,12509.16199462046,blue
2015-10-16,12511.366019693203,blue
2015-10-19,12517.978094911203,blue
2015-10-20,12520.182119983714,blue
2015-10-21,12522.386145056458,blue
2015-10-22,12524.59017012897,blue
2015-10-23,12526.794195201714,blue
2015-10-26,12533.40627041948,blue
2015-10-27,12535.610295492224,blue
2015-10-28,12537.814320564736,blue
2015-10-29,12540.01834563748,blue
2015-10-30,12542.222370709991,blue
2015-11-02,12548.83444592799,blue
2015-11-03,12551.038471000735,blue
2015-11-04,12553.242496073246,blue
2015-11-05,12555.44652114599,blue
2015-11-06,12557.650546218501,blue
2015-11-09,12564.262621436501,blue
2015-11-10,12566.466646509012,blue
2015-11-11,12568.670671581756,blue
2015-11-12,12570.874696654268,blue
2015-11-13,12573.078721727012,blue
2015-11-16,12579.690796944778,blue
2015-11-17,12581.894822017523,blue
2015-11-18,12584.098847090034,blue
2015-11-19,12586.302872162778,blue
2015-11-20,12588.506897235522,blue
2015-11-23,12595.118972453289,blue
2015-11-24,12597.322997526033,blue
2015-11-25,12599.527022598544,blue
2015-11-26,12601.731047671288,blue
2015-11-27,12603.9350727438,blue
2015-11-30,12610.547147961799,blue
2015-12-01,12612.75117303431,blue
2015-12-02,12614.955198107054,blue
2015-12-03,12617.159223179566,blue
2015-12-04,12619.36324825231,blue
2015-12-07,12625.97532347031,blue
2015-12-08,12628.17934854282,blue
2015-12-09,12630.383373615565,blue
2015-12-10,12632.587398688076,blue
2015-12-11,12634.79142376082,blue
2015-12-14,12641.403498978587,blue
2015-12-15,12643.607524051331,blue
2015-12-16,12645.811549123842,blue
2015-12-17,12648.015574196586,blue
2015-12-18,12650.219599269098,blue
2015-12-21,12656.831674487097,blue
2015-12-22,12659.035699559841,blue
2015-12-23,12661.239724632353,blue
2015-12-28,12672.259849995608,blue
2015-12-29,12674.463875068119,blue
2015-12-30,12676.667900140863,blue
2016-01-04,12687.688025503885,blue
2016-01-05,12689.89205057663,blue
2016-01-06,12692.09607564914,blue
2016-01-07,12694.300100721885,blue
2016-01-08,12696.504125794629,blue
2016-01-11,12703.116201012395,blue
2016-01-12,12705.32022608514,blue
2016-01-13,12707.52425115765,blue
2016-01-14,12709.728276230395,blue
2016-01-15,12711.932301302906,blue
2016-01-18,12718.544376520906,blue
2016-01-19,12720.748401593417,blue
2016-01-20,12722.952426666161,blue
2016-01-21,12725.156451738672,blue
2016-01-22,12727.360476811416,blue
2016-01-25,12733.972552029416,blue
2016-01-26,12736.176577101927,blue
2016-01-27,12738.380602174671,blue
2016-01-28,12740.584627247183,blue
2016-01-29,12742.788652319927,blue
2016-02-01,12749.400727537693,blue
2016-02-02,12751.604752610438,blue
2016-02-03,12753.808777682949,blue
2016-02-04,12756.012802755693,blue
2016-02-05,12758.216827828204,blue
2016-02-09,12767.032928118948,blue
2016-02-10,12769.23695319146,blue
2016-02-11,12771.440978264203,blue
2016-02-12,12773.645003336715,blue
2016-02-15,12780.257078554714,blue
2016-02-16,12782.461103627225,blue
2016-02-17,12784.66512869997,blue
2016-02-18,12786.86915377248,blue
2016-02-19,12789.073178845225,blue
2016-02-22,12795.685254062992,blue
2016-02-23,12797.889279135736,blue
2016-02-24,12800.093304208247,blue
2016-02-25,12802.297329280991,blue
2016-02-26,12804.501354353735,blue
2016-02-29,12811.113429571502,blue
2016-03-01,12813.317454644246,blue
2016-03-02,12815.521479716757,blue
2016-03-03,12817.725504789501,blue
2016-03-04,12819.929529862013,blue
2016-03-07,12826.541605080012,blue
2016-03-08,12828.745630152524,blue
2016-03-10,12833.153680297779,blue
2016-03-15,12844.173805661034,blue
2016-03-16,12846.377830733778,blue
2016-03-17,12848.58185580629,blue
2016-03-18,12850.785880879033,blue
